,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,Ca [mg/kg]
448,39.0675,-0.2667,0.0144212523719165,1728.0,2189.0,2283.0,2597.0,2377.0,2692.0,3114.0,2673.0,3085.0,775.0,14.0,3219.0,2665.0,9275653923.541243,1394658753.7091992,2996183206.106872,-5569620253.1645565,8653846153.846132,9976359338.061466,-8820000000.00001,12915360501.567413,-28731343283.58209,-1776377217.5536878,13343047460.449635,-941056565.3134024,-1.585713313849505e+17,2.3761490391656876e+16,-8.17347658327427e+16,3.600877571395111e+17,3.6332779786135464e+16,-4.443583767863233e+17,4.347072100313489e+17,-1.305539303609704e+18,3.3526077196552736e+17,3.5292774691884496e+16,-5.946754382082867e+16,1.0,1.0,0.9497910263532858,0.9486750830785441,0.8301552324024264,0.9035790434362589,1.0,0.8566433339867133,0.9874055001303724,0.24724760076362737,0.0043905780910206095,1.0,17.0
449,39.8673,-5.9002,0.1905604719764012,1572.0,1507.0,1585.0,2058.0,2192.0,2569.0,2898.0,3027.0,3381.0,928.0,16.0,4636.0,3257.0,-1307847082.4949691,1157270029.673591,4513358778.6259575,3392405063.291139,10357142857.142832,7777777777.777778,2580000000.000003,11097178683.385593,-30509950248.756218,-2128851540.616246,19233971690.258133,-2342449464.9227114,4.959994189473961e+16,4.9793601616503976e+16,-1.0696123237927664e+16,1.7632247579371373e+17,-7.086167800453428e+16,-1.2287890727607032e+17,1.70343573667712e+17,-1.304298712606328e+18,3.529987401509947e+17,4.9866534152367816e+16,-8.982689906403355e+16,1.0,0.8442338309230439,0.7642325414048317,0.8156227486992642,0.814097801500119,0.9018502722143388,0.9564618990291834,0.9330344161594081,1.0,0.26395764051630083,0.003779353138985522,1.0,3.0
450,41.3174,2.0003,0.1745865056445261,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,-2555331991.951709,44510385.75667657,1087786259.5419855,3012658227.848101,14423076923.076889,7281323877.068558,-5740000000.000007,12068965517.241394,-25783582089.55224,-1251167133.5200744,10403830141.548717,-1002208255.4781723,5.231071182511839e+16,1.5478870530939306e+16,1.836709893421867e+16,2.888713593728807e+17,-1.9620200675847018e+17,-3.0783271576994246e+17,3.561793103448284e+17,-1.186600238457482e+18,3.051295392541314e+17,2.7205875992224064e+16,-4.748558866372563e+16,1.0,0.8460985925414751,0.7648161538338147,0.7156473038598895,0.7332984391994156,0.9207098561899361,1.0,0.8657693478174577,1.0,0.21032933442589744,0.005103490206561106,1.0,21.0
451,41.2674,0.0668,0.1512105984467793,1749.0,1466.0,1540.0,1858.0,2261.0,2475.0,2686.0,2520.0,2856.0,1428.0,22.0,3563.0,3008.0,-5694164989.939634,1097922848.6646888,3034351145.03817,10202531645.56962,5879120879.120865,4988179669.030733,-3320000000.000004,10532915360.50158,-17761194029.850746,-3281979458.450046,14741881765.19568,-942755223.3735349,1.3666172713489576e+17,2.8730390153909224e+16,6.8398668898200904e+16,-1.0945343712528493e+17,-2.4476406870607956e+16,-1.9641086688015926e+17,2.7705830721003197e+17,-8.869626768135535e+17,1.8008973347513306e+17,4.207250519058291e+16,-6.52982389199385e+16,1.0,0.7773365234194122,0.7433799592822502,0.7871712322760412,0.915690155372915,0.9632372420035623,1.0,0.9032953816338517,1.0,0.4870575724772116,0.006594192180643888,1.0,21.0
452,39.1173,-1.0666,0.1678133413102004,1575.0,1315.0,1291.0,1391.0,1515.0,1909.0,2052.0,1952.0,2153.0,726.0,16.0,2794.0,2118.0,-5231388329.9798765,-356083086.05341256,954198473.2824434,3139240506.3291135,10824175824.175798,3380614657.2104015,-2000000000.0000021,6300940438.871481,-17748756218.90547,-1657329598.5060687,11565362198.168201,-1148292848.649567,9.809467291602538e+16,1.9440379218632884e+16,2.0849637719910988e+16,1.945553245024477e+17,-2.0449343865289504e+17,-1.2720129213263365e+17,1.6601880877742986e+17,-7.539089861372095e+17,2.0014212214427117e+17,3.0865293643030504e+16,-5.292945481606069e+16,1.0,0.7995351509677769,0.7422798979297538,0.7374533089281778,0.7802758647634805,0.9580096504675095,1.0,0.9235163088185003,1.0,0.32676106374645203,0.006181341282972869,1.0,12.0
453,39.0673,-1.0832,0.1678531285125515,1473.0,1336.0,1548.0,2221.0,2175.0,2716.0,2983.0,3117.0,3242.0,1091.0,17.0,3255.0,2533.0,-2756539235.412473,3145400593.471811,6421755725.190844,-1164556962.0253165,14862637362.637327,6312056737.588653,2680000000.000003,3918495297.8056474,-26753731343.28358,-2507002801.1204476,13480432972.522907,-1226431119.4156616,1.1875130440411027e+17,4.861061026289367e+16,-7.23884798398489e+16,4.0575175505475046e+17,-2.3490606112771027e+17,-8.586422547490898e+16,2.4769905956112916e+16,-9.61511806930698e+17,3.0157622564879514e+17,3.7318944382920984e+16,-6.122757740190915e+16,1.0,0.788823471917277,0.7767540395725332,0.9035039507255845,0.8258713227573247,0.9716679817382992,1.0,0.9923213182734666,1.0,0.3363758793056379,0.005229432146013072,1.0,23.0
454,43.4342,-7.8336,0.0386960148880189,7369.0,7403.0,6989.0,7490.0,7606.0,7942.0,8182.0,8093.0,8385.0,4193.0,134.0,6300.0,4820.0,684104627.7665992,-6142433234.421367,4780534351.145041,2936708860.7594934,9230769230.769209,5673758865.248227,-1780000000.000002,9153605015.673992,-52139303482.58706,-9474789915.966385,25670274771.024166,-2514013928.9960933,-1.3735488656313806e+17,1.6206183361374496e+17,-1.7593754679251424e+16,1.5934330050657507e+17,-9.772006498683992e+16,-1.7621179350468627e+17,2.1867210031348013e+17,-1.9214077899141417e+18,5.306531538136899e+17,8.203796612276038e+16,-1.1733675562040083e+17,1.0,0.9885617843758137,0.9134839635968948,0.947712265443628,0.9509470623711003,0.9821940901264105,0.9992893153382744,0.9740981014698095,1.0,0.5131731016917356,0.01906377846676116,0.986085475811858,2.0
455,43.4341,-7.8336,0.0322124349000192,7369.0,7326.0,6974.0,7526.0,7606.0,7942.0,8182.0,8027.0,8385.0,4193.0,134.0,6300.0,4820.0,-865191146.8812872,-5222551928.783384,5267175572.519088,2025316455.6962023,9230769230.769209,5673758865.248227,-3100000000.0000033,11222570532.915375,-52139303482.58706,-9474789915.966385,25670274771.024166,-2514013928.9960933,-8.767325516905622e+16,1.55633939188464e+17,-3.0933770198691676e+16,1.8241652595121533e+17,-9.772006498683992e+16,-2.0741746726355152e+17,2.8645141065830787e+17,-1.986265643119201e+18,5.306531538136899e+17,8.203796612276038e+16,-1.1733675562040083e+17,1.0,0.9782795667077145,0.9115234171018377,0.9522673577741981,0.9509470623711003,0.9821940901264105,0.9992893153382744,0.9661541406769011,1.0,0.5131731016917356,0.01906377846676116,0.986085475811858,1.0
456,40.0674,-3.8334,0.1541802388707926,1617.0,1593.0,1774.0,2337.0,2662.0,3050.0,3352.0,3189.0,3807.0,1060.0,17.0,4176.0,2671.0,-482897384.3058347,2685459940.6528196,5372137404.580156,8227848101.265822,10659340659.340633,7139479905.437352,-3260000000.000004,19373040752.35112,-34166666666.666664,-2434640522.8758163,17314737718.56787,-2556480380.4994054,6.374964436536524e+16,3.986168344105842e+16,2.7249147869138052e+16,6.155677362214711e+16,-9.669947126107893e+16,-2.4585058878102493e+17,4.52660815047023e+17,-1.6783607341384906e+18,3.9467694208695085e+17,4.610032269244557e+16,-8.27278022442435e+16,1.0,0.8496354350323616,0.7974112266103408,0.8441191952650567,0.8952248892289055,0.9644406079624983,0.9911371482343312,0.8757494177431666,1.0,0.2755673454535206,0.004189602875134303,1.0,11.0
457,39.884,-4.0168,0.1161566304705495,1623.0,1719.0,1968.0,2686.0,2869.0,3145.0,3436.0,3392.0,3803.0,1134.0,16.0,4365.0,2758.0,1931589537.2233388,3694362017.8041553,6851145038.167943,4632911392.405063,7582417582.417564,6879432624.113475,-880000000.000001,12884012539.184969,-33196517412.93532,-2609710550.887021,18105745212.32308,-2729743502.6329203,3.546825916661601e+16,4.683654332883959e+16,-2.116635158170689e+16,7.467104278512662e+16,-1.931277357978263e+16,-1.834381235015006e+17,2.752802507836997e+17,-1.4445307195022052e+18,3.8043292116975494e+17,4.835540560973411e+16,-8.674225110306416e+16,1.0,0.9105162155242175,0.8757428842606536,0.9572682012853576,0.9511126078991092,0.9795958159663345,1.0,0.9267623526146389,1.0,0.29352939790058985,0.0038233883017717686,1.0,10.0
458,39.9007,-4.0667,0.1996911991765311,1356.0,1199.0,1205.0,1555.0,1813.0,2058.0,2357.0,2331.0,2702.0,895.0,16.0,3340.0,2012.0,-3158953722.334002,89020771.51335314,3339694656.4885516,6531645569.620253,6730769230.769215,7068557919.621749,-520000000.0000006,11630094043.887161,-22475124378.10945,-2051820728.291316,13838467943.380526,-2255817903.8559537,6.535159947378981e+16,4.822958286313352e+16,3.04575468810277e+16,5041105345543342.0,9279909034410260.0,-1.7939853237876477e+17,2.430018808777435e+17,-1.0691291041378262e+18,2.5402118967435488e+17,3.709217710474285e+16,-6.7003687956854664e+16,1.0,0.7916690266522429,0.6967335417235849,0.7534767680771388,0.8279466935850758,0.8925105963512624,0.9656773073104579,0.8964513655527088,1.0,0.3230481406811029,0.0051030219394174545,1.0,24.0
459,39.9007,-4.0834,0.1464968152866242,1357.0,1343.0,1451.0,2010.0,2241.0,2419.0,2743.0,2700.0,3028.0,848.0,15.0,3575.0,2210.0,-281690140.84507024,1602373887.2403564,5333969465.648858,5848101265.822784,4890109890.109879,7659574468.085106,-860000000.000001,10282131661.442019,-27114427860.696514,-1944444444.444444,14820982514.571201,-2318668252.0808563,3.7908732959465304e+16,5.5364919560957016e+16,4905837787919148.0,-2.4252946220579892e+16,7.608419170261595e+16,-2.01408379860168e+17,2.2284263322884064e+17,-1.172305941132871e+18,3.130594952270158e+17,3.913498356446228e+16,-7.135574840404692e+16,1.0,0.8611508033843898,0.7910743916117613,0.8888681134113958,0.9251629095376992,0.9410195861330612,1.0,0.9256108265449764,1.0,0.27472556941955684,0.004412309443999526,1.0,18.0
460,40.784,-2.6667,0.1573543928923988,1390.0,1432.0,1599.0,2134.0,2553.0,2823.0,3138.0,2931.0,3411.0,1392.0,17.0,4197.0,3124.0,845070422.5352108,2477744807.1216626,5104961832.061072,10607594936.70886,7417582417.582399,7446808510.638298,-4140000000.000005,15047021943.573687,-25111940298.50746,-3209617180.205415,17402164862.6145,-1822660098.5221677,3.2850591239164e+16,3.8979481082187096e+16,5.25060410748835e+16,-8.075981061079648e+16,802914644392818.6,-2.7391982294653194e+17,3.8374043887147424e+17,-1.258901637682796e+18,2.724169542077369e+17,4.811340346129763e+16,-8.00367400546906e+16,1.0,0.8702832270637684,0.802769379203572,0.8433143911797563,0.9339645778237394,0.9665847976036085,1.0,0.8869275771636069,1.0,0.3982409086148404,0.004309323971882887,1.0,11.0
461,40.784,-1.6333,0.0604246053347849,1646.0,1494.0,1426.0,1726.0,1838.0,1955.0,2026.0,1948.0,2050.0,819.0,17.0,2668.0,2145.0,-3058350100.60362,-1008902077.1513356,2862595419.84733,2835443037.9746833,3214285714.2857065,1678486997.6359336,-1560000000.0000017,3197492163.0094085,-15310945273.63184,-1872082166.199813,11036636136.55288,-888398165.449295,4.123637874149463e+16,5.74406156824728e+16,-259087613288614.75,9590953830658816.0,-4.219227243543322e+16,-7.655997630345e+16,9.51498432601883e+16,-5.802018005216699e+17,1.6715003864965206e+17,3.013239566468882e+16,-4.9646271032482024e+16,1.0,0.87803292467512,0.8025492526426331,0.9113310954709835,0.948367606957344,0.9880037493576966,1.0,0.9435091763735356,0.9811990116033381,0.3806819758335198,0.006848189362643705,1.0,4.0
462,40.784,-1.6333,0.0604246053347849,1646.0,1494.0,1426.0,1726.0,1838.0,1955.0,2026.0,1948.0,2050.0,819.0,17.0,2668.0,2145.0,-3058350100.60362,-1008902077.1513356,2862595419.84733,2835443037.9746833,3214285714.2857065,1678486997.6359336,-1560000000.0000017,3197492163.0094085,-15310945273.63184,-1872082166.199813,11036636136.55288,-888398165.449295,4.123637874149463e+16,5.74406156824728e+16,-259087613288614.75,9590953830658816.0,-4.219227243543322e+16,-7.655997630345e+16,9.51498432601883e+16,-5.802018005216699e+17,1.6715003864965206e+17,3.013239566468882e+16,-4.9646271032482024e+16,1.0,0.87803292467512,0.8025492526426331,0.9113310954709835,0.948367606957344,0.9880037493576966,1.0,0.9435091763735356,0.9811990116033381,0.3806819758335198,0.006848189362643705,1.0,4.0
463,41.5507,-0.5665,0.1373913043478261,1979.0,1629.0,1621.0,1736.0,1894.0,2162.0,2350.0,2289.0,2558.0,831.0,10.0,2631.0,1636.0,-7042253521.126757,-118694362.01780419,1097328244.2748098,3999999999.9999995,7362637362.637345,4444444444.444445,-1220000000.0000014,8432601880.877753,-21480099502.48756,-1916433239.9626513,10911740216.486269,-1690164769.831833,1.3930702533418408e+17,1.804187843164116e+16,2.7697249577530452e+16,8.513005981360368e+16,-8.017013511518939e+16,-1.3391121618071978e+17,1.930520376175553e+17,-9.377022377230518e+17,2.433291823697128e+17,2.9944382484708024e+16,-5.246421726194051e+16,1.0,0.7957247611250329,0.7575950044903371,0.7602513900475718,0.8102151408541365,0.9055145071649031,0.9608975637850624,0.9104171805265173,1.0,0.3238710441483533,0.0038349597180746516,1.0,18.0
464,37.4838,-2.7666,0.1372319688109161,1883.0,2019.0,2009.0,2213.0,2412.0,2869.0,3150.0,2917.0,3254.0,1139.0,16.0,2804.0,2226.0,2736418511.0663967,-148367952.52225524,1946564885.4961843,5037974683.544304,12554945054.945024,6643026004.728132,-4660000000.000005,10564263322.884026,-26305970149.25373,-2621381886.0877676,11606994171.523739,-981824358.7565824,-5.804399323115997e+16,3.1082089584843324e+16,2.9498185095879024e+16,1.903030473772334e+17,-1.624153585224417e+17,-2.6721101666023965e+17,3.044852664576809e+17,-1.1558066919165455e+18,2.9458443113390496e+17,3.3212829266133296e+16,-5.2409735763032184e+16,1.0,0.9762342648663265,0.866231518787384,0.8167074238385615,0.8442974752730568,0.9587568654628198,1.0,0.9077352432699431,1.0,0.3553051019838688,0.005426833299672235,1.0,22.0
465,37.4832,-2.7665,0.1401092896174863,1834.0,1624.0,1626.0,1967.0,2176.0,2423.0,2687.0,2608.0,2792.0,1181.0,16.0,3131.0,2744.0,-4225352112.676054,29673590.504451048,3253816793.8931317,5291139240.506329,6785714285.71427,6241134751.773049,-1580000000.0000017,5768025078.369913,-20037313432.83582,-2719421101.774042,12968359700.249802,-657380669.2712758,8.561419925916504e+16,4.783595257253237e+16,1.944009968142365e+16,3.783734291665674e+16,-1.4960976207176346e+16,-1.848968026423889e+17,1.4696050156739846e+17,-8.089447809155412e+17,2.1539667078435043e+17,3.6619469659252664e+16,-5.672664600133675e+16,1.0,0.8291417312491789,0.7642066100935325,0.8228251782450238,0.8740312000128496,0.9388168930517764,1.0,0.9479835590392662,1.0,0.4175521354249372,0.005294008299365213,1.0,23.0
466,37.4839,-2.7667,0.0866224240307369,2315.0,2220.0,2296.0,2615.0,2944.0,3159.0,3340.0,3111.0,3489.0,1304.0,17.0,3104.0,2498.0,-1911468812.8772626,1127596439.1691399,3043893129.770994,8329113924.050632,5906593406.593392,4278959810.8747044,-4580000000.000005,11849529780.564278,-27176616915.422882,-3004201680.6722684,12851790174.854298,-1029386784.4402922,6.114819420616501e+16,2.8431701640977076e+16,5.0431496128622536e+16,-6.132963335334785e+16,-4.471520867359022e+16,-2.094316740159506e+17,3.28590595611286e+17,-1.2233901785575926e+18,3.0065193078048026e+17,3.701211917723287e+16,-5.779007893128476e+16,1.0,0.9006864104099613,0.8605960815950466,0.8764090506405828,0.9488166259423568,0.9833415783700271,1.0,0.9067420888553572,1.0,0.3782261365515409,0.005267288085041075,1.0,22.0
467,37.4839,-2.7667,0.0866224240307369,2315.0,2220.0,2296.0,2615.0,2944.0,3159.0,3340.0,3111.0,3489.0,1304.0,17.0,3104.0,2498.0,-1911468812.8772626,1127596439.1691399,3043893129.770994,8329113924.050632,5906593406.593392,4278959810.8747044,-4580000000.000005,11849529780.564278,-27176616915.422882,-3004201680.6722684,12851790174.854298,-1029386784.4402922,6.114819420616501e+16,2.8431701640977076e+16,5.0431496128622536e+16,-6.132963335334785e+16,-4.471520867359022e+16,-2.094316740159506e+17,3.28590595611286e+17,-1.2233901785575926e+18,3.0065193078048026e+17,3.701211917723287e+16,-5.779007893128476e+16,1.0,0.9006864104099613,0.8605960815950466,0.8764090506405828,0.9488166259423568,0.9833415783700271,1.0,0.9067420888553572,1.0,0.3782261365515409,0.005267288085041075,1.0,19.0
468,37.4843,-2.7671,0.1730217302173021,2188.0,2015.0,1938.0,2017.0,2543.0,2734.0,2949.0,2861.0,3208.0,1253.0,17.0,2994.0,2593.0,-3480885311.8712254,-1142433234.4213653,753816793.8931303,13316455696.20253,5247252747.252734,5082742316.78487,-1760000000.000002,10877742946.708477,-24315920398.00995,-2885154061.624649,12393838467.94339,-681161882.1131307,4.705134964687845e+16,2.8134273417129024e+16,1.1987250860982258e+17,-2.042836189607543e+17,-4519517320545704.0,-1.6176695784361398e+17,2.5275485893416986e+17,-1.1032496346306732e+18,2.6655182010429475e+17,3.5665248668459468e+16,-5.44338066197191e+16,1.0,0.8730018582589859,0.7842858211431388,0.7403611806477315,0.9018306436161093,0.9402294204509524,0.9797203358740645,0.9137960004177899,1.0,0.39340306433671823,0.005550787372191955,1.0,22.0
469,37.4837,-2.767,0.0819151350124801,1842.0,1620.0,1720.0,2023.0,2134.0,2446.0,2603.0,2384.0,2707.0,1125.0,17.0,2736.0,2261.0,-4466800804.828971,1483679525.2225523,2891221374.0458035,2810126582.278481,8571428571.428551,3711583924.3498816,-4380000000.000005,10125391849.529793,-19676616915.422886,-2586367880.485527,11319733555.370533,-806862578.5629354,1.197279744477167e+17,2.0883410219929548e+16,-773805264955368.2,1.4585574656076125e+17,-1.3351221557908398e+17,-1.9129040010283418e+17,2.901078369905962e+17,-9.342322496850381e+17,2.12565286504196e+17,3.2460554238692944e+16,-5.048541271412771e+16,1.0,0.8294049294136756,0.8174826115920669,0.8650776576920703,0.8793100858067512,0.9751428336986719,1.0,0.8940585395472322,1.0,0.4151118497664831,0.006234642913556893,1.0,13.0
470,37.4872,-2.7659,0.0996925779534475,1691.0,1444.0,1560.0,2050.0,2158.0,2458.0,2636.0,2504.0,2733.0,1218.0,17.0,3387.0,3080.0,-4969818913.480883,1721068249.2581606,4675572519.083973,2734177215.189873,8241758241.758222,4208037825.0591016,-2640000000.000003,7178683385.579946,-18843283582.08955,-2803454715.2194204,14029975020.815996,-521488024.4606761,1.3462549623217382e+17,4.383537492323165e+16,-1.852476435013455e+16,1.3943243105236323e+17,-1.1081649496426128e+17,-1.6189214716451786e+17,1.963736677115992e+17,-8.157356416197344e+17,1.995003590406732e+17,3.929372020549816e+16,-6.058061217850409e+16,1.0,0.7894609594075059,0.7736662191882218,0.8883803688204681,0.8927224712427602,0.9759911531421954,1.0,0.929052670491405,1.0,0.43450305215482615,0.005350512120445814,1.0,26.0
471,37.4861,-2.7673,0.0858965595807701,2257.0,1414.0,1431.0,2006.0,2445.0,2701.0,2830.0,2383.0,2809.0,1369.0,17.0,2980.0,2515.0,-16961770623.742445,252225519.2878339,5486641221.374049,11113924050.63291,7032967032.967016,3049645390.070922,-8940000000.00001,13354231974.921646,-17910447761.194027,-3155929038.2819786,12335553705.245638,-789875997.9616103,3.4635807128833536e+17,7.766195403688749e+16,5.369544684407313e+16,-1.0331536753584539e+17,-1.0943191326637595e+17,-2.834431534295728e+17,4.4588463949843354e+17,-9.800840042669501e+17,1.835139144640802e+17,3.61612575712596e+16,-5.464375396838991e+16,1.0,0.604083891670701,0.5830607017577488,0.7624892372700263,0.906426278349649,0.979072632513615,1.0,0.8393722707631838,0.987420782051434,0.4787885892367683,0.005788934006324456,1.0,26.0
472,37.6669,-1.7001,0.0054515287982934,1821.0,1860.0,1742.0,2098.0,2057.0,2095.0,2322.0,2121.0,2147.0,751.0,12.0,2468.0,1912.0,784708249.4969815,-1750741839.7626119,3396946564.8854985,-1037974683.5443038,1043956043.9560415,5366430260.047281,-4020000000.0000043,815047021.9435747,-17363184079.60199,-1725023342.670401,10224812656.119907,-944453881.4336674,-5.101509233922721e+16,7.637519888201946e+16,-4.231795084379585e+16,5.270710702532519e+16,1.1874929165085795e+17,-2.2190142458740627e+17,9.670094043887168e+16,-5.698505047506453e+17,1.9450448677775606e+17,2.789410830716691e+16,-4.649986068923224e+16,1.0,0.9819382082382185,0.8738401732652968,0.9767770850958392,0.9324284753696436,0.9271191286003133,1.0,0.9099935878959635,0.9189386924439367,0.3195040095325987,0.004946834478406344,1.0,24.0
473,37.5673,-1.8166,0.0547154248006598,1666.0,1484.0,1469.0,1719.0,1671.0,1879.0,1981.0,1918.0,1907.0,731.0,19.0,2270.0,1807.0,-3661971830.9859133,-222551928.78338286,2385496183.2061086,-1215189873.4177215,5714285714.285701,2411347517.7304964,-1260000000.0000014,-344827586.20689696,-14626865671.64179,-1661998132.5863674,9371357202.331396,-786478681.8413454,6.920361976262633e+16,3.869507584554142e+16,-3.43576913799984e+16,1.754297617140107e+17,-9.074006034492298e+16,-8.679308552554368e+16,1.8303448275862108e+16,-4.477127926468624e+17,1.6125457138128637e+17,2.5754797700554996e+16,-4.22890752879798e+16,1.0,0.8668062029110258,0.8278585123839858,0.9185030881920663,0.8757365001426926,0.9676480011919802,1.0,0.9597722418248551,0.9489988512782673,0.3587817268838129,0.008689866799888063,1.0,13.0
474,37.6673,-1.7,0.0251284980011422,1821.0,1575.0,1512.0,1707.0,1265.0,1609.0,1980.0,1795.0,1260.0,751.0,12.0,1722.0,1389.0,-4949698189.134806,-934718100.890208,1860687022.9007645,-11189873417.721518,9450549450.549427,8770685579.196217,-3700000000.0000043,-16771159874.608171,-6330845771.144279,-1725023342.670401,7119067443.796841,-565653134.0241209,8.078430761055523e+16,4.147485346870881e+16,-1.2452824847922034e+17,5.225423510954669e+17,-1.867757888332991e+16,-2.948152619195324e+17,-2.6142319749216365e+17,3.27282573776298e+17,5.728634861285916e+16,2.06444696229394e+16,-3.199300823405898e+16,1.0,0.854012535226627,0.8060795590814823,0.8868728614940142,0.6509857165705303,0.8208244140337014,1.0,0.9137302868009327,0.6446432312072804,0.38919887288074173,0.006679343673494325,1.0,10.0
475,37.4839,-2.7671,0.0579052459611544,2188.0,2175.0,2293.0,2595.0,2684.0,2871.0,3209.0,2914.0,3334.0,1253.0,17.0,3185.0,2544.0,-261569416.4989938,1750741839.7626119,2881679389.3129787,2253164556.962025,5137362637.362625,7990543735.224586,-5900000000.000007,13166144200.626976,-25883084577.114426,-2885154061.624649,13189009159.034147,-1088839816.5449295,4.048916008574657e+16,1.677948886573245e+16,-5997278934646507.0,7.301767292153418e+16,7.83840960951086e+16,-3.2838164858686976e+17,3.813228840125401e+17,-1.224113754788133e+18,2.8604391188420118e+17,3.752138940396543e+16,-5.944150281256906e+16,1.0,0.9305998056316499,0.9029190646405415,0.909200249263752,0.9028713541323576,0.9315340520434888,1.0,0.8869780066013273,1.0,0.3776364621985699,0.005258626286407924,1.0,5.0
476,37.4873,-2.7649,0.1181735159817351,1809.0,1992.0,2122.0,2414.0,2544.0,2857.0,3166.0,3061.0,3269.0,1332.0,15.0,3425.0,2810.0,3682092555.33199,1928783382.789318,2786259541.9847345,3291139240.506329,8598901098.901077,7304964539.0070915,-2100000000.0000024,6520376175.548597,-24092039800.99502,-3074229691.87675,14196502914.238144,-1044674706.9814847,-3.5277850554178484e+16,1.2722198207647132e+16,4817554375206058.0,1.3437371793404426e+17,-3.554770768939513e+16,-2.2233958721056957e+17,1.7240752351097216e+17,-9.596368644684531e+17,2.61415548620874e+17,4.0314501881687416e+16,-6.345203006336236e+16,1.0,0.9923762655566163,0.9322434952804742,0.895938404939897,0.8920097484361996,0.9532157328821987,1.0,0.9480062803134409,1.0,0.40538744979019703,0.004444481718048726,1.0,27.0
477,37.6011,-1.4298,0.1899408284023668,1640.0,1384.0,1260.0,1369.0,1646.0,1854.0,2113.0,2011.0,2283.0,692.0,14.0,2501.0,1895.0,-5150905432.595571,-1839762611.275965,1040076335.8778633,7012658227.848101,5714285714.285701,6122931442.080378,-2040000000.0000021,8526645768.025088,-19788557213.930347,-1582633053.2212882,10353871773.522072,-1029386784.4402922,6.662259197826165e+16,4.272758081830606e+16,5.699028522872368e+16,-3.2870190216769616e+16,1.1226530983370214e+16,-1.9297710264965437e+17,2.1133291536050205e+17,-8.876239179296385e+17,2.264418427948888e+17,2.786298979165116e+16,-4.7390751698427864e+16,1.0,0.8066547971091538,0.69290736879334,0.6920753551582445,0.8075379446758871,0.8854896309882665,0.9790524288226932,0.9000202881640463,1.0,0.3000345818816642,0.005758736930945791,1.0,20.0
478,37.3506,-2.1833,0.0796311818943839,1720.0,1768.0,1888.0,2196.0,2273.0,2510.0,2698.0,2576.0,2789.0,881.0,13.0,2809.0,2219.0,965794768.6116694,1780415430.267063,2938931297.7099257,1949367088.6075947,6510989010.988996,4444444444.444445,-2440000000.000003,6677115987.460823,-23731343283.58209,-2026143790.8496728,11640299750.208168,-1002208255.4781723,1.639075777978658e+16,1.71886627217042e+16,-9442406575403928.0,1.1548409930079496e+17,-5.6773202377597416e+16,-1.6275282374573162e+17,1.8234231974921674e+17,-9.532432373367695e+17,2.6996516782005488e+17,3.1901128713953868e+16,-5.26332556439898e+16,1.0,0.9490484684930962,0.9179594788131679,0.9312577634988557,0.9196143280707172,0.9742423253327587,1.0,0.93551771447018,1.0,0.31564086141141473,0.004638572899243832,1.0,10.0
479,37.3839,-2.15,0.0905511811023622,1884.0,1768.0,1968.0,2310.0,2378.0,2552.0,2725.0,2770.0,2999.0,1051.0,14.0,3543.0,2746.0,-2334004024.144868,2967359050.4451046,3263358778.6259565,1721518987.341772,4780219780.219769,4089834515.3664303,900000000.000001,7178683385.579946,-24228855721.393032,-2420634920.63492,14691923397.169037,-1353830473.9255989,1.0666726508229315e+17,4391687361733709.5,-1.47122117488949e+16,7.743546311083534e+16,-1.8966628155311444e+16,-7.540979941764608e+16,1.2557366771159902e+17,-9.845623544505647e+17,2.7124652737261328e+17,3.994528085388411e+16,-6.6801639763091784e+16,1.0,0.8772816234911903,0.8972374568462357,0.9351091857628038,0.9236149907639972,0.9555041944112963,0.9792980171759308,0.950350383472648,1.0,0.3437567331121211,0.004156100371369723,1.0,9.0
480,37.3506,-2.5,0.0750251762336354,1435.0,1451.0,1543.0,1837.0,1824.0,1963.0,2125.0,2135.0,2257.0,797.0,16.0,2823.0,2147.0,321931589.53722316,1364985163.2047482,2805343511.4503837,-329113924.0506329,3818681318.6813097,3829787234.042553,200000000.0000002,3824451410.658312,-18159203980.099503,-1823062558.3566756,11686094920.89926,-1148292848.649567,2.0986993433954216e+16,2.137030190275424e+16,-2.990894499523873e+16,1.0500747449954285e+17,305107564869319.25,-8.58105729088074e+16,7.248902821316632e+16,-6.89142802218114e+17,2.0318583857889085e+17,3.153398104401478e+16,-5.3432088965648776e+16,1.0,0.9447647254212561,0.9225300500577928,0.9744354909776037,0.9280873476514024,0.9626413160006372,1.0,0.9679966784305584,1.0,0.3438670543319312,0.0060571941867514235,1.0,9.0
