,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,OM [%]
469,37.8506,-2.1189,0.17778884462151395,1396.0,1370.0,1467.0,1651.0,1651.0,2047.0,2260.0,2365.0,2485.0,1079.0,15.0,2730.0,2036.0,3.0
470,37.884,-2.15,0.19422941590429274,1325.0,1056.0,1024.0,1145.0,1427.0,1696.0,1856.0,1697.0,2083.0,934.0,16.0,2493.0,1771.0,3.5
471,37.8173,-2.2333,0.07657550535077289,2008.0,2189.0,2739.0,3883.0,4127.0,4381.0,4668.0,4527.0,4841.0,1994.0,24.0,5605.0,4588.0,0.7
472,37.7006,-2.2833,0.08505747126436781,1658.0,1741.0,2117.0,2985.0,3113.0,3336.0,3516.0,3540.0,3732.0,1557.0,19.0,4564.0,3906.0,2.4
473,37.8173,-2.1166,0.07996146435452794,2000.0,2219.0,2443.0,2865.0,2902.0,3046.0,3295.0,3363.0,3462.0,1364.0,18.0,4177.0,3158.0,2.7
474,37.7673,-2.15,0.1618867924528302,1811.0,1741.0,1950.0,2221.0,3056.0,3549.0,3646.0,3079.0,4064.0,1407.0,18.0,4277.0,3255.0,3.1
475,37.6006,-2.3,0.11583276216586703,1503.0,1486.0,1804.0,2580.0,2774.0,3070.0,3352.0,3256.0,3539.0,1489.0,20.0,4055.0,3312.0,2.2
476,37.5506,-2.1333,0.10276986797825524,1586.0,1512.0,1510.0,1733.0,1751.0,1986.0,2119.0,2130.0,2231.0,903.0,13.0,2400.0,1790.0,2.5
477,37.4173,-2.4166,0.11142533936651584,1377.0,1281.0,1322.0,1571.0,1680.0,1848.0,1988.0,1965.0,2146.0,820.0,13.0,2568.0,1888.0,1.5
478,37.4673,-2.35,0.12535344015080113,1513.0,1446.0,1688.0,2320.0,2519.0,2870.0,3137.0,2985.0,3300.0,1317.0,18.0,3502.0,2857.0,1.6
479,37.4339,-2.2333,0.08609846020386033,1566.0,1568.0,1723.0,2107.0,2011.0,2123.0,2294.0,2504.0,2430.0,925.0,15.0,2932.0,2267.0,0.2
480,37.3839,-2.1387,0.08371979497193067,2024.0,1664.0,1589.0,1877.0,2548.0,2923.0,3106.0,2220.0,2979.0,1029.0,14.0,3191.0,2570.0,2.0
481,37.4839,-2.0833,0.002277904328018223,1608.0,1505.0,1475.0,1533.0,1516.0,1563.0,1602.0,1540.0,1593.0,660.0,12.0,1473.0,1163.0,0.8
482,36.8006,-2.0625,0.023238747553816046,2630.0,3053.0,3320.0,3993.0,3699.0,3909.0,4093.0,4183.0,4172.0,1190.0,18.0,4131.0,3351.0,2.8
483,37.3339,-2.5666,0.1192198804655552,1341.0,1165.0,1159.0,1400.0,1459.0,1637.0,1751.0,1779.0,1930.0,859.0,15.0,2688.0,2035.0,1.6
484,37.2006,-2.5166,0.15722427086825344,1312.0,1168.0,1185.0,1257.0,1412.0,1651.0,1778.0,1726.0,1867.0,809.0,11.0,1895.0,1372.0,1.7
485,37.3006,-2.3,0.12516195905675045,1733.0,1384.0,1478.0,1688.0,2073.0,2251.0,2446.0,2171.0,2482.0,1015.0,14.0,3076.0,2333.0,2.1
486,37.2006,-2.3,0.10595647193585338,1340.0,1236.0,1297.0,1561.0,1657.0,1814.0,1984.0,1931.0,2072.0,853.0,13.0,2725.0,1957.0,1.9
487,37.1839,-2.2,0.04842322936412201,1721.0,2038.0,2186.0,2761.0,2792.0,2895.0,3201.0,3042.0,3290.0,1002.0,15.0,3593.0,2837.0,3.4
488,37.2339,-1.8333,0.1830289193302892,2150.0,1750.0,1867.0,2147.0,2598.0,3245.0,3524.0,3109.0,3570.0,1080.0,18.0,3301.0,2725.0,1.3
489,37.1173,-2.7667,0.15379494007989347,1281.0,1152.0,1160.0,1271.0,1348.0,1591.0,1772.0,1733.0,1831.0,701.0,12.0,1738.0,1231.0,1.9
490,37.0006,-2.7333,0.08312056737588652,1504.0,1438.0,1492.0,1616.0,1639.0,1849.0,1960.0,1909.0,2071.0,736.0,13.0,2174.0,1635.0,1.7
491,37.0339,-2.5666,0.0812720848056537,1447.0,1253.0,1247.0,1430.0,1511.0,1641.0,1771.0,1683.0,1853.0,768.0,12.0,2192.0,1626.0,1.6
492,37.0339,-2.4166,0.07446487790171842,1608.0,1369.0,1357.0,1535.0,1674.0,1848.0,1944.0,1782.0,2039.0,733.0,13.0,2514.0,1913.0,0.8
493,37.0839,-2.35,0.0028836911246395386,1600.0,1443.0,1439.0,1556.0,1612.0,1656.0,1716.0,1565.0,1753.0,607.0,11.0,1682.0,1334.0,0.9
494,37.1506,-2.25,0.08987226277372262,1610.0,1483.0,1573.0,1995.0,2126.0,2320.0,2514.0,2389.0,2728.0,963.0,15.0,3461.0,2643.0,1.4
495,37.0839,-2.2333,0.13800229621125143,1449.0,1376.0,1467.0,1877.0,1984.0,2293.0,2574.0,2478.0,2818.0,922.0,11.0,2787.0,2028.0,1.2
496,37.1506,-2.1333,0.0861169102296451,1578.0,1501.0,1512.0,1751.0,1829.0,1952.0,2106.0,2081.0,2281.0,844.0,14.0,2960.0,2157.0,1.2
497,37.1673,-1.8499,0.08779129415213249,1814.0,2371.0,2747.0,3112.0,2937.0,3387.0,3620.0,3711.0,3849.0,981.0,17.0,3697.0,2811.0,1.9
498,36.9006,-2.9833,0.09170912459471978,1619.0,1532.0,1712.0,1961.0,2145.0,2376.0,2534.0,2357.0,2693.0,797.0,10.0,2885.0,2196.0,1.9
499,36.9673,-2.9167,0.1942797349145448,1182.0,1204.0,1121.0,1155.0,1301.0,1671.0,1834.0,1712.0,1960.0,801.0,11.0,1820.0,1283.0,0.9
500,37.0006,-2.8833,0.19532237673830594,1307.0,1146.0,1165.0,1273.0,1433.0,1787.0,1925.0,1891.0,2056.0,879.0,14.0,2160.0,1542.0,6.1
501,36.9839,-2.7667,0.18097281831187412,1220.0,1052.0,1055.0,1145.0,1274.0,1470.0,1610.0,1651.0,1747.0,695.0,13.0,2144.0,1527.0,4.1
502,36.8839,-2.5166,0.09474218948437897,1536.0,1517.0,1527.0,1782.0,1909.0,2119.0,2254.0,2155.0,2382.0,741.0,17.0,3241.0,2548.0,1.5
503,36.9506,-2.4833,0.11716621253405994,1631.0,1663.0,1666.0,1944.0,2002.0,2321.0,2528.0,2460.0,2773.0,877.0,15.0,2797.0,2116.0,3.0
504,37.0006,-2.3333,0.16097952629466078,1217.0,1030.0,961.0,1045.0,1202.0,1415.0,1522.0,1446.0,1676.0,645.0,13.0,1922.0,1295.0,4.2
505,36.9173,-2.2166,0.12474622152041506,1928.0,1653.0,1705.0,1940.0,2187.0,2508.0,2701.0,2493.0,2788.0,896.0,21.0,2675.0,2114.0,2.4
506,36.8673,-2.15,0.09181886414811108,1682.0,1507.0,1519.0,1815.0,2006.0,2149.0,2329.0,2182.0,2505.0,808.0,20.0,3170.0,2566.0,1.0
507,36.8506,-2.0833,0.15161676646706587,1545.0,1477.0,1514.0,1771.0,2026.0,2401.0,2641.0,2404.0,2723.0,859.0,20.0,3415.0,2442.0,1.5
508,37.0006,-1.9666,0.1275980005261773,1617.0,1514.0,1459.0,1658.0,1876.0,2030.0,2209.0,2143.0,2373.0,749.0,15.0,2892.0,2112.0,2.4
509,36.8839,-2.0333,0.17386298215313759,1530.0,1315.0,1305.0,1435.0,1634.0,1907.0,2041.0,2039.0,2214.0,703.0,16.0,2484.0,1743.0,1.0
510,36.7673,-3.1167,0.10170178282009724,1628.0,1640.0,1864.0,2217.0,2145.0,2591.0,2773.0,2719.0,2840.0,825.0,13.0,2651.0,2004.0,1.7
511,36.8173,-2.9333,0.1685836345711469,1416.0,1183.0,1134.0,1265.0,1446.0,1765.0,1887.0,1778.0,2115.0,621.0,13.0,2404.0,1647.0,5.2
512,36.7173,-2.6833,0.06763157894736842,3878.0,3361.0,3236.0,3543.0,3497.0,3995.0,4192.0,4057.0,4443.0,1360.0,17.0,3409.0,2360.0,3.4
513,36.7506,-2.6333,0.012219286657859974,2190.0,2750.0,2716.0,2991.0,2910.0,3079.0,3183.0,3065.0,3284.0,842.0,16.0,3021.0,2128.0,1.4
514,36.8339,-2.25,0.09540636042402827,1687.0,1518.0,1548.0,1920.0,2111.0,2321.0,2551.0,2325.0,2747.0,878.0,21.0,3264.0,2573.0,1.0
515,36.7673,-2.2,0.08714107365792759,1569.0,1390.0,1405.0,1828.0,1923.0,2097.0,2258.0,2177.0,2337.0,707.0,16.0,3190.0,2572.0,1.8
516,36.7839,-2.2333,0.08687615526802218,1518.0,1394.0,1408.0,1729.0,1727.0,1913.0,2082.0,2058.0,2215.0,686.0,17.0,2253.0,1784.0,4.2
517,36.8173,-2.0666,0.07361041562343515,1592.0,1514.0,1535.0,1850.0,1792.0,1898.0,2040.0,2144.0,2201.0,706.0,18.0,2675.0,2030.0,1.0
518,43.4175,-5.0334,0.01202825685737924,7605.0,7604.0,7253.0,7762.0,7697.0,7988.0,8311.0,7951.0,8461.0,2937.0,56.0,5423.0,3699.0,19.0
519,43.3174,-5.1001,0.005058168942842691,7832.0,7818.0,7431.0,7868.0,7784.0,8008.0,8278.0,7948.0,8347.0,2988.0,58.0,4674.0,3408.0,7.2
520,43.3008,-5.0835,0.009733443603282651,7739.0,7810.0,7350.0,7783.0,7699.0,7884.0,8183.0,7936.0,8303.0,3015.0,56.0,4594.0,3438.0,10.5
521,43.0674,-5.4335,0.025636643308836096,5986.0,5735.0,5403.0,5701.0,5835.0,6059.0,6323.0,6001.0,6420.0,2564.0,28.0,3488.0,2084.0,7.8
522,43.1508,-5.1335,0.04046920821114369,5931.0,5887.0,5473.0,5726.0,5824.0,6080.0,6355.0,6209.0,6469.0,2616.0,51.0,4049.0,2899.0,4.0
523,40.9507,-4.9668,0.19916839916839918,1446.0,1126.0,978.0,963.0,1090.0,1359.0,1456.0,1442.0,1587.0,856.0,22.0,2208.0,1438.0,8.0
524,40.6007,-4.8334,0.11186617877679038,1717.0,1515.0,1462.0,1699.0,1984.0,2130.0,2280.0,2127.0,2514.0,1375.0,46.0,3269.0,2923.0,3.9
525,40.983999999999995,-4.7584,0.19389978213507625,1684.0,1447.0,1393.0,1665.0,2050.0,2342.0,2636.0,2466.0,2923.0,1484.0,22.0,3848.0,2934.0,1.0
526,41.1174,-4.7668,0.12185592185592185,1688.0,1511.0,1485.0,1798.0,1915.0,2079.0,2246.0,2297.0,2481.0,1149.0,18.0,3428.0,2735.0,0.7
527,39.2673,-5.0668,0.19435396308360478,1286.0,1155.0,1217.0,1484.0,1665.0,1955.0,2166.0,2200.0,2431.0,987.0,15.0,3094.0,1843.0,3.8
528,39.0507,-6.9157,0.18795289855072464,1330.0,1278.0,1329.0,1793.0,1979.0,2265.0,2554.0,2623.0,3021.0,943.0,15.0,3756.0,2203.0,1.7
529,39.0812,-6.853,0.16786703601108033,1269.0,1181.0,1178.0,1502.0,1599.0,1891.0,2133.0,2108.0,2432.0,731.0,13.0,2385.0,1302.0,2.4
530,39.1173,-5.8002,0.17957904164800717,1333.0,1106.0,942.0,916.0,1117.0,1168.0,1203.0,1317.0,1155.0,334.0,20.0,549.0,336.0,0.5
531,38.9006,-6.9835,0.18526663001649257,1347.0,1169.0,1162.0,1482.0,1728.0,1984.0,2238.0,2156.0,2583.0,748.0,14.0,2999.0,1904.0,3.8
532,38.794000000000004,-6.8483,0.12334315169366716,1576.0,1629.0,1764.0,2381.0,2538.0,2829.0,3151.0,3051.0,3489.0,940.0,17.0,3781.0,2334.0,1.5
533,38.7893,-6.8463,0.19023569023569023,1364.0,1323.0,1423.0,1924.0,2233.0,2571.0,2904.0,2828.0,3258.0,918.0,15.0,3676.0,2166.0,1.4
534,38.794000000000004,-6.8424,0.1770015698587127,1364.0,1412.0,1524.0,2097.0,2342.0,2665.0,3017.0,2999.0,3506.0,917.0,16.0,3751.0,2316.0,2.9
535,38.834,-6.5835,0.12909632571996027,1351.0,1194.0,1341.0,1754.0,1874.0,2150.0,2379.0,2274.0,2580.0,689.0,13.0,3176.0,2434.0,0.7
536,38.834,-6.4669,0.1812113720642769,1304.0,1196.0,1245.0,1656.0,1828.0,2141.0,2433.0,2389.0,2787.0,642.0,14.0,2880.0,1744.0,1.7
537,38.884,-6.4169,0.15738498789346247,1507.0,1242.0,1085.0,1218.0,1364.0,1547.0,1702.0,1673.0,1833.0,945.0,23.0,2467.0,1952.0,1.8
538,38.884,-6.0835,0.16606280193236714,1521.0,1222.0,1126.0,1381.0,1501.0,1676.0,1860.0,1931.0,2093.0,1200.0,19.0,2904.0,2482.0,0.7
539,38.984,-5.8168,0.15749932921921117,1624.0,1417.0,1345.0,1570.0,1696.0,1886.0,2083.0,2157.0,2295.0,1181.0,15.0,3206.0,2748.0,1.1
540,38.784,-7.0502,0.12933876284661625,1466.0,1469.0,1616.0,2245.0,2476.0,2749.0,3132.0,2912.0,3450.0,922.0,16.0,3811.0,2624.0,2.5
541,38.7173,-6.9669,0.18334179786693752,1314.0,1252.0,1286.0,1608.0,1770.0,2062.0,2307.0,2330.0,2605.0,750.0,13.0,2614.0,1547.0,0.9
542,38.8006,-6.6835,0.10728205128205129,1369.0,1376.0,1538.0,2176.0,2297.0,2528.0,2783.0,2699.0,3036.0,762.0,15.0,3540.0,2578.0,0.7
543,38.684,-6.6835,0.1468397019947128,1254.0,1122.0,1192.0,1775.0,1847.0,2193.0,2477.0,2386.0,2640.0,667.0,13.0,2929.0,2401.0,0.7
544,38.7673,-6.5169,0.1528002589834898,1479.0,1684.0,1981.0,2617.0,2775.0,3280.0,3579.0,3561.0,3830.0,799.0,14.0,3862.0,3023.0,0.9
545,38.8312,-6.1141,0.1563678561067595,1441.0,1153.0,1092.0,1454.0,1585.0,1901.0,2027.0,1993.0,2173.0,1043.0,28.0,3334.0,2709.0,1.3
546,38.634,-6.8002,0.15392189038398424,1195.0,991.0,952.0,1289.0,1386.0,1684.0,1865.0,1758.0,1977.0,522.0,12.0,1746.0,1292.0,1.5
547,38.6506,-6.7002,0.16363636363636364,1258.0,1131.0,1131.0,1426.0,1564.0,1782.0,1987.0,1984.0,2243.0,601.0,12.0,2715.0,1772.0,1.2
548,38.6173,-6.4835,0.11238779174147218,1483.0,1222.0,1102.0,1236.0,1360.0,1526.0,1648.0,1549.0,1681.0,590.0,11.0,1907.0,1424.0,0.4
549,38.584,-6.4169,0.16591928251121077,1410.0,1256.0,1232.0,1488.0,1676.0,1985.0,2151.0,2080.0,2284.0,975.0,16.0,2729.0,2150.0,1.1
550,38.584,-6.3168,0.05640019617459539,1350.0,893.0,704.0,962.0,1163.0,1274.0,1315.0,1077.0,1394.0,786.0,15.0,1844.0,1491.0,1.9
551,38.5506,-6.2835,0.09070796460176991,1263.0,1002.0,903.0,1233.0,1217.0,1358.0,1477.0,1479.0,1569.0,709.0,8.0,2058.0,1644.0,1.5
552,38.6506,-5.7335,0.16339869281045752,1325.0,1084.0,1065.0,1344.0,1555.0,1911.0,2146.0,1869.0,2277.0,988.0,15.0,2897.0,2293.0,0.9
553,38.6173,-6.7669,0.15787504676393566,1375.0,1515.0,1644.0,2251.0,2218.0,2589.0,2970.0,3095.0,3286.0,822.0,15.0,3215.0,2056.0,4.9
554,38.234,-7.0835,0.12003511081852096,1365.0,1304.0,1435.0,2005.0,2117.0,2409.0,2671.0,2552.0,2874.0,738.0,15.0,3580.0,2497.0,1.3
555,38.284,-7.0002,0.17969878275221787,1472.0,1354.0,1477.0,1988.0,2249.0,2630.0,3010.0,2859.0,3303.0,804.0,15.0,3868.0,2863.0,2.4
556,38.284,-5.7168,0.16410998552821998,1395.0,1212.0,1209.0,1444.0,1719.0,2004.0,2151.0,2011.0,2294.0,1127.0,15.0,2796.0,2300.0,1.4
557,41.7007,1.8003,0.13994169096209913,1569.0,1278.0,1187.0,1475.0,1640.0,1900.0,2030.0,1955.0,2204.0,842.0,12.0,2343.0,2112.0,5.8
558,41.428000000000004,1.6749,0.11972753471312549,1758.0,1535.0,1447.0,1680.0,1829.0,2016.0,2217.0,2137.0,2444.0,694.0,18.0,3128.0,2391.0,1.8
559,41.3889,1.9305,0.18761253150882248,1501.0,1130.0,1049.0,1128.0,1637.0,1975.0,2205.0,1649.0,2292.0,753.0,12.0,2082.0,1742.0,10.6
560,41.7674,-3.8,0.17935871743486975,1762.0,1765.0,1966.0,2457.0,2556.0,3217.0,3453.0,3531.0,3714.0,1836.0,26.0,4445.0,3527.0,0.9
561,41.7841,-3.6334,0.15775401069518716,1417.0,1413.0,1624.0,2205.0,2357.0,2697.0,2878.0,3031.0,3056.0,1494.0,22.0,3636.0,3096.0,2.4
562,41.7174,-3.6834,0.1501145912910619,1431.0,1385.0,1577.0,2225.0,2452.0,2774.0,2956.0,3011.0,3190.0,1556.0,26.0,3920.0,3381.0,0.4
563,41.7007,-3.45,0.18053231939163497,1744.0,1795.0,2048.0,2694.0,2738.0,3341.0,3694.0,3881.0,3957.0,1867.0,28.0,4403.0,3591.0,0.6
564,40.2424,-6.6919,0.18003992015968065,1223.0,1034.0,962.0,1027.0,1224.0,1437.0,1560.0,1478.0,1649.0,544.0,10.0,1952.0,1425.0,23.6
565,40.034,-6.0002,0.12042480561350274,1452.0,1607.0,1776.0,2319.0,2475.0,2737.0,2990.0,2954.0,3321.0,939.0,18.0,4443.0,2980.0,3.0
566,40.134,-5.3668,0.1699623352165725,1436.0,1398.0,1429.0,1763.0,1870.0,2386.0,2736.0,2485.0,3143.0,727.0,16.0,3979.0,2505.0,5.1
567,39.884,-6.0502,0.1948343627175744,1305.0,1200.0,1170.0,1434.0,1658.0,1947.0,2152.0,2128.0,2410.0,683.0,15.0,3403.0,2199.0,2.9
568,39.934,-5.9168,0.06809229037703995,1552.0,1485.0,1461.0,1656.0,1653.0,1831.0,1988.0,1898.0,2229.0,650.0,14.0,2826.0,2064.0,1.2
569,39.9174,-5.6835,0.18624078624078624,1452.0,1264.0,1265.0,1656.0,1847.0,2108.0,2393.0,2414.0,2746.0,690.0,17.0,3996.0,2449.0,1.3
570,39.7673,-5.2168,0.17325367647058823,1456.0,1349.0,1395.0,1799.0,1983.0,2284.0,2613.0,2553.0,2980.0,1251.0,18.0,4496.0,3075.0,2.0
571,39.6007,-7.0836,0.126676005603362,1511.0,1536.0,1768.0,2182.0,2269.0,2593.0,2871.0,2815.0,3036.0,1075.0,17.0,3755.0,2964.0,2.1
572,39.1507,-6.0168,0.16043341488989862,1557.0,1348.0,1240.0,1201.0,1270.0,1823.0,1949.0,1660.0,2097.0,1263.0,17.0,2016.0,1366.0,0.6
573,39.1173,-5.9168,0.16840019811788015,1754.0,1542.0,1506.0,1679.0,1958.0,2196.0,2420.0,2359.0,2588.0,1296.0,22.0,3011.0,2190.0,0.2
574,39.884,-5.4668,0.1848281642917016,1668.0,1543.0,1664.0,1945.0,2013.0,2488.0,2886.0,2827.0,3212.0,736.0,17.0,3587.0,2409.0,2.0
575,40.0507,-5.4335,0.17463113851574544,1493.0,1511.0,1570.0,1874.0,1963.0,2467.0,2791.0,2667.0,3138.0,713.0,16.0,3735.0,2513.0,0.2
576,39.984,-6.5669,0.16672212978369386,1386.0,1506.0,1762.0,2504.0,2680.0,2984.0,3309.0,3506.0,3779.0,1193.0,13.0,4048.0,2727.0,0.6
577,36.9006,-5.7001,0.07879333633498424,1526.0,1248.0,1001.0,1023.0,1010.0,1113.0,1212.0,1198.0,1338.0,420.0,7.0,2158.0,1615.0,1.9
578,36.7506,-6.1835,0.12867355043685463,1713.0,1342.0,1168.0,1097.0,1224.0,1390.0,1541.0,1421.0,1702.0,504.0,17.0,2131.0,1447.0,1.7
579,36.6841,-6.0779,0.04625346901017576,1953.0,1780.0,1841.0,2062.0,1935.0,1902.0,2118.0,2262.0,2123.0,660.0,13.0,2341.0,1860.0,1.5
580,36.8006,-5.6168,0.07438752783964366,1410.0,1101.0,912.0,1039.0,1086.0,1186.0,1296.0,1206.0,1386.0,480.0,13.0,2097.0,1650.0,3.0
581,36.5173,-6.0502,0.09413629160063391,1667.0,1473.0,1296.0,1429.0,1325.0,1528.0,1590.0,1726.0,1810.0,646.0,14.0,2611.0,2013.0,8.8
582,36.2339,-5.8335,0.12297623148467103,1510.0,1230.0,1094.0,1273.0,1342.0,1530.0,1734.0,1630.0,1871.0,614.0,18.0,2747.0,2197.0,1.2
583,36.1837,-5.3946,0.0052335723977515024,2084.0,2287.0,2279.0,2566.0,2702.0,2692.0,2915.0,2593.0,3104.0,632.0,0.0,2338.0,1395.0,1.7
584,43.3008,-4.2001,0.099784455432991,3796.0,3594.0,3381.0,3550.0,3531.0,4203.0,4682.0,4337.0,4931.0,915.0,19.0,3878.0,2918.0,11.9
585,40.7507,-0.1665,0.1317941317941318,1471.0,1508.0,1565.0,1805.0,1931.0,2345.0,2538.0,2353.0,2806.0,524.0,12.0,3167.0,2192.0,10.3
586,40.6174,-0.1332,0.10384477182896155,3732.0,3965.0,3916.0,3741.0,3787.0,3942.0,3948.0,4608.0,3966.0,1992.0,106.0,3564.0,2463.0,2.3
587,40.0507,-0.4665,0.11494252873563218,1210.0,838.0,510.0,308.0,354.0,453.0,521.0,388.0,475.0,186.0,9.0,187.0,96.0,4.4
588,39.4451,-4.887,0.11045546745343905,1376.0,1450.0,1635.0,2412.0,2645.0,2868.0,3076.0,3011.0,3297.0,1296.0,15.0,3910.0,2858.0,2.1
589,39.4465,-4.7801,0.13890489913544668,1253.0,1097.0,1166.0,1494.0,1616.0,1807.0,1968.0,1976.0,2146.0,923.0,15.0,3486.0,2647.0,1.7
590,39.3507,-2.9333,0.11037839535248861,1557.0,1879.0,2102.0,2833.0,2722.0,3200.0,3485.0,3536.0,3645.0,1480.0,21.0,4280.0,3537.0,0.9
591,39.2673,-3.7334,0.17541436464088397,1475.0,1557.0,1698.0,2388.0,2736.0,3090.0,3453.0,3404.0,3945.0,1355.0,18.0,4243.0,2661.0,1.7
592,39.2673,-3.4334,0.15625,1619.0,1445.0,1517.0,2025.0,2351.0,2635.0,2848.0,2775.0,3251.0,1349.0,21.0,4234.0,3105.0,12.8
593,39.3173,-3.1833,0.14036950520280314,1462.0,1392.0,1524.0,2024.0,2151.0,2519.0,2759.0,2685.0,2877.0,1055.0,20.0,3620.0,3017.0,2.7
594,39.284,-2.8667,0.11560891938250428,1724.0,1513.0,1788.0,2578.0,2917.0,3131.0,3386.0,3252.0,3678.0,1847.0,25.0,4791.0,3982.0,1.2
595,39.0523,-4.1765,0.09788359788359788,1375.0,1112.0,1062.0,1364.0,1471.0,1691.0,1804.0,1660.0,1909.0,810.0,15.0,2152.0,1714.0,1.4
596,39.0348,-4.157,0.1388660640920296,1390.0,1261.0,1252.0,1572.0,1696.0,1931.0,2114.0,2079.0,2309.0,885.0,16.0,2226.0,1488.0,1.6
597,39.1118,-3.2417,0.1325459317585302,1587.0,1676.0,1886.0,2644.0,2924.0,3117.0,3421.0,3452.0,3973.0,1357.0,21.0,4395.0,2948.0,1.9
598,39.1173,-3.1167,0.11552875998044647,1627.0,1608.0,1885.0,2714.0,2888.0,3148.0,3431.0,3423.0,3723.0,1278.0,22.0,4813.0,4042.0,1.8
599,38.834,-3.8334,0.12234227953990938,1662.0,1608.0,1788.0,2518.0,2659.0,2851.0,3157.0,3220.0,3502.0,1384.0,22.0,4331.0,3066.0,2.5
600,38.8687,-3.6945,0.042370678450740835,1527.0,1484.0,1464.0,1842.0,2103.0,2277.0,2384.0,2005.0,2426.0,938.0,17.0,2901.0,2088.0,1.2
601,38.9257,-3.6536,0.1185292694726657,1389.0,1125.0,1233.0,1822.0,1985.0,2273.0,2479.0,2312.0,2512.0,1057.0,17.0,2705.0,2012.0,2.0
602,38.836999999999996,-3.3947,0.02526351012213485,1727.0,2139.0,2365.0,2913.0,3039.0,3011.0,3382.0,3064.0,3206.0,1111.0,20.0,3299.0,2645.0,1.0
603,38.884,-3.2667,0.07657142857142857,1378.0,1226.0,1323.0,2020.0,2138.0,2292.0,2455.0,2355.0,2576.0,968.0,18.0,3040.0,2691.0,2.1
604,38.9173,-3.0833,0.1509142983035911,1347.0,1225.0,1283.0,1927.0,2147.0,2439.0,2647.0,2612.0,2905.0,1052.0,17.0,3062.0,2296.0,1.7
605,38.734,-4.0801,0.11204565935716432,1249.0,980.0,971.0,1478.0,1679.0,1844.0,1993.0,1851.0,2107.0,1036.0,17.0,2877.0,2264.0,1.5
606,38.722,-3.8956,0.1467072375570528,1428.0,1397.0,1480.0,1963.0,2201.0,2413.0,2751.0,2638.0,2938.0,1133.0,18.0,3146.0,2075.0,2.5
607,38.8006,-3.4334,0.17036654620547237,1259.0,1073.0,1160.0,1607.0,1766.0,2112.0,2325.0,2267.0,2449.0,1090.0,20.0,3173.0,2520.0,1.5
608,38.7006,-3.0167,0.0767473732297853,1284.0,1198.0,1286.0,2021.0,2150.0,2264.0,2426.0,2357.0,2585.0,936.0,17.0,3219.0,2605.0,1.3
609,38.8173,-2.9833,0.07527372262773722,1395.0,1249.0,1354.0,2027.0,2133.0,2307.0,2476.0,2357.0,2589.0,977.0,19.0,3095.0,2635.0,1.8
610,38.7673,-2.8667,0.09997840639170806,1350.0,1286.0,1465.0,2084.0,2257.0,2476.0,2637.0,2547.0,2865.0,1160.0,19.0,3776.0,2989.0,2.3
611,38.634,-3.6,0.1372854914196568,1312.0,1105.0,1190.0,1659.0,1807.0,2077.0,2283.0,2187.0,2347.0,977.0,20.0,3300.0,2375.0,2.8
612,38.6006,-3.4667,0.09104330708661418,1274.0,1128.0,1250.0,1847.0,1976.0,2145.0,2294.0,2217.0,2366.0,928.0,20.0,3332.0,2618.0,1.0
613,38.6006,-3.4834,0.16522837297411072,1301.0,1114.0,1245.0,1983.0,2260.0,2722.0,2968.0,2768.0,3067.0,1211.0,18.0,3629.0,2737.0,1.2
614,38.584,-3.2833,0.08608385370205174,1306.0,1304.0,1499.0,2049.0,2080.0,2301.0,2477.0,2435.0,2643.0,1021.0,18.0,3348.0,2649.0,1.4
615,39.309,-3.2333,0.1011206328279499,1888.0,2118.0,2465.0,3409.0,3606.0,3880.0,4203.0,4176.0,4619.0,1579.0,23.0,5243.0,3571.0,6.6
616,38.8173,-3.3333,0.14715025906735751,1329.0,1138.0,1150.0,1646.0,1702.0,1959.0,2197.0,2214.0,2432.0,1000.0,18.0,3288.0,2281.0,1.6
617,38.8006,-3.4084,0.19969070172047168,1335.0,1207.0,1380.0,2070.0,2319.0,2875.0,3123.0,3103.0,3313.0,1216.0,21.0,3823.0,3026.0,1.2
618,38.584,-4.9001,0.11221009549795362,1696.0,1731.0,1894.0,2603.0,2739.0,3026.0,3266.0,3261.0,3632.0,1256.0,20.0,4189.0,2973.0,0.9
619,38.4006,-4.8834,0.17990975083382382,1518.0,1464.0,1593.0,2090.0,2369.0,2695.0,3011.0,3007.0,3431.0,1354.0,23.0,4397.0,2846.0,0.9
620,38.3506,-4.9334,0.10635838150289018,1463.0,1423.0,1384.0,1546.0,1625.0,1841.0,1981.0,1914.0,2193.0,884.0,19.0,2687.0,1907.0,1.6
621,38.4409,-4.8069999999999995,0.15384615384615385,1683.0,1653.0,1836.0,2431.0,2758.0,3079.0,3475.0,3315.0,3761.0,1364.0,24.0,4451.0,3350.0,1.1
622,38.3979,-4.8168,0.14383673469387756,1725.0,1737.0,1926.0,2622.0,2909.0,3235.0,3549.0,3503.0,3993.0,1434.0,24.0,4921.0,3350.0,1.2
623,38.3451,-4.7376,0.19406041986687148,1390.0,1383.0,1434.0,1574.0,1734.0,2410.0,2831.0,2332.0,3203.0,1135.0,20.0,2796.0,1716.0,1.8
624,37.7784,-5.0987,0.1646586345381526,1605.0,1534.0,1615.0,2080.0,2255.0,2622.0,2939.0,2900.0,3390.0,1025.0,20.0,4130.0,2739.0,1.0
