,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,Mg [mg/kg]
430,37.4837,-2.767,0.0819151350124801,1842.0,1620.0,1720.0,2023.0,2134.0,2446.0,2603.0,2384.0,2707.0,1125.0,17.0,2736.0,2261.0,-4466800804.828971,1483679525.2225523,2891221374.0458035,2810126582.278481,8571428571.428551,3711583924.3498816,-4380000000.000005,10125391849.529793,-19676616915.422886,-2586367880.485527,11319733555.370533,-806862578.5629354,1.197279744477167e+17,2.0883410219929548e+16,-773805264955368.2,1.4585574656076125e+17,-1.3351221557908398e+17,-1.9129040010283418e+17,2.901078369905962e+17,-9.342322496850381e+17,2.12565286504196e+17,3.2460554238692944e+16,-5.048541271412771e+16,1.0,0.8294049294136756,0.8174826115920669,0.8650776576920703,0.8793100858067512,0.9751428336986719,1.0,0.8940585395472322,1.0,0.4151118497664831,0.006234642913556893,1.0,6.0
431,37.4872,-2.7659,0.0996925779534475,1691.0,1444.0,1560.0,2050.0,2158.0,2458.0,2636.0,2504.0,2733.0,1218.0,17.0,3387.0,3080.0,-4969818913.480883,1721068249.2581606,4675572519.083973,2734177215.189873,8241758241.758222,4208037825.0591016,-2640000000.000003,7178683385.579946,-18843283582.08955,-2803454715.2194204,14029975020.815996,-521488024.4606761,1.3462549623217382e+17,4.383537492323165e+16,-1.852476435013455e+16,1.3943243105236323e+17,-1.1081649496426128e+17,-1.6189214716451786e+17,1.963736677115992e+17,-8.157356416197344e+17,1.995003590406732e+17,3.929372020549816e+16,-6.058061217850409e+16,1.0,0.7894609594075059,0.7736662191882218,0.8883803688204681,0.8927224712427602,0.9759911531421954,1.0,0.929052670491405,1.0,0.43450305215482615,0.005350512120445814,1.0,1.0
432,37.4861,-2.7673,0.0858965595807701,2257.0,1414.0,1431.0,2006.0,2445.0,2701.0,2830.0,2383.0,2809.0,1369.0,17.0,2980.0,2515.0,-16961770623.742445,252225519.2878339,5486641221.374049,11113924050.63291,7032967032.967016,3049645390.070922,-8940000000.00001,13354231974.921646,-17910447761.194027,-3155929038.2819786,12335553705.245638,-789875997.9616103,3.4635807128833536e+17,7.766195403688749e+16,5.369544684407313e+16,-1.0331536753584539e+17,-1.0943191326637595e+17,-2.834431534295728e+17,4.4588463949843354e+17,-9.800840042669501e+17,1.835139144640802e+17,3.61612575712596e+16,-5.464375396838991e+16,1.0,0.604083891670701,0.5830607017577488,0.7624892372700263,0.906426278349649,0.979072632513615,1.0,0.8393722707631838,0.987420782051434,0.4787885892367683,0.005788934006324456,1.0,2.0
433,37.6669,-1.7001,0.0054515287982934,1821.0,1860.0,1742.0,2098.0,2057.0,2095.0,2322.0,2121.0,2147.0,751.0,12.0,2468.0,1912.0,784708249.4969815,-1750741839.7626119,3396946564.8854985,-1037974683.5443038,1043956043.9560415,5366430260.047281,-4020000000.0000043,815047021.9435747,-17363184079.60199,-1725023342.670401,10224812656.119907,-944453881.4336674,-5.101509233922721e+16,7.637519888201946e+16,-4.231795084379585e+16,5.270710702532519e+16,1.1874929165085795e+17,-2.2190142458740627e+17,9.670094043887168e+16,-5.698505047506453e+17,1.9450448677775606e+17,2.789410830716691e+16,-4.649986068923224e+16,1.0,0.9819382082382185,0.8738401732652968,0.9767770850958392,0.9324284753696436,0.9271191286003133,1.0,0.9099935878959635,0.9189386924439367,0.3195040095325987,0.004946834478406344,1.0,13.0
434,37.5673,-1.8166,0.0547154248006598,1666.0,1484.0,1469.0,1719.0,1671.0,1879.0,1981.0,1918.0,1907.0,731.0,19.0,2270.0,1807.0,-3661971830.9859133,-222551928.78338286,2385496183.2061086,-1215189873.4177215,5714285714.285701,2411347517.7304964,-1260000000.0000014,-344827586.20689696,-14626865671.64179,-1661998132.5863674,9371357202.331396,-786478681.8413454,6.920361976262633e+16,3.869507584554142e+16,-3.43576913799984e+16,1.754297617140107e+17,-9.074006034492298e+16,-8.679308552554368e+16,1.8303448275862108e+16,-4.477127926468624e+17,1.6125457138128637e+17,2.5754797700554996e+16,-4.22890752879798e+16,1.0,0.8668062029110258,0.8278585123839858,0.9185030881920663,0.8757365001426926,0.9676480011919802,1.0,0.9597722418248551,0.9489988512782673,0.3587817268838129,0.008689866799888063,1.0,8.0
435,37.6673,-1.7,0.0251284980011422,1821.0,1575.0,1512.0,1707.0,1265.0,1609.0,1980.0,1795.0,1260.0,751.0,12.0,1722.0,1389.0,-4949698189.134806,-934718100.890208,1860687022.9007645,-11189873417.721518,9450549450.549427,8770685579.196217,-3700000000.0000043,-16771159874.608171,-6330845771.144279,-1725023342.670401,7119067443.796841,-565653134.0241209,8.078430761055523e+16,4.147485346870881e+16,-1.2452824847922034e+17,5.225423510954669e+17,-1.867757888332991e+16,-2.948152619195324e+17,-2.6142319749216365e+17,3.27282573776298e+17,5.728634861285916e+16,2.06444696229394e+16,-3.199300823405898e+16,1.0,0.854012535226627,0.8060795590814823,0.8868728614940142,0.6509857165705303,0.8208244140337014,1.0,0.9137302868009327,0.6446432312072804,0.38919887288074173,0.006679343673494325,1.0,6.0
436,37.4873,-2.7649,0.1181735159817351,1809.0,1992.0,2122.0,2414.0,2544.0,2857.0,3166.0,3061.0,3269.0,1332.0,15.0,3425.0,2810.0,3682092555.33199,1928783382.789318,2786259541.9847345,3291139240.506329,8598901098.901077,7304964539.0070915,-2100000000.0000024,6520376175.548597,-24092039800.99502,-3074229691.87675,14196502914.238144,-1044674706.9814847,-3.5277850554178484e+16,1.2722198207647132e+16,4817554375206058.0,1.3437371793404426e+17,-3.554770768939513e+16,-2.2233958721056957e+17,1.7240752351097216e+17,-9.596368644684531e+17,2.61415548620874e+17,4.0314501881687416e+16,-6.345203006336236e+16,1.0,0.9923762655566163,0.9322434952804742,0.895938404939897,0.8920097484361996,0.9532157328821987,1.0,0.9480062803134409,1.0,0.40538744979019703,0.004444481718048726,1.0,1.0
437,37.6011,-1.4298,0.1899408284023668,1640.0,1384.0,1260.0,1369.0,1646.0,1854.0,2113.0,2011.0,2283.0,692.0,14.0,2501.0,1895.0,-5150905432.595571,-1839762611.275965,1040076335.8778633,7012658227.848101,5714285714.285701,6122931442.080378,-2040000000.0000021,8526645768.025088,-19788557213.930347,-1582633053.2212882,10353871773.522072,-1029386784.4402922,6.662259197826165e+16,4.272758081830606e+16,5.699028522872368e+16,-3.2870190216769616e+16,1.1226530983370214e+16,-1.9297710264965437e+17,2.1133291536050205e+17,-8.876239179296385e+17,2.264418427948888e+17,2.786298979165116e+16,-4.7390751698427864e+16,1.0,0.8066547971091538,0.69290736879334,0.6920753551582445,0.8075379446758871,0.8854896309882665,0.9790524288226932,0.9000202881640463,1.0,0.3000345818816642,0.005758736930945791,1.0,42.0
438,37.3506,-2.1833,0.0796311818943839,1720.0,1768.0,1888.0,2196.0,2273.0,2510.0,2698.0,2576.0,2789.0,881.0,13.0,2809.0,2219.0,965794768.6116694,1780415430.267063,2938931297.7099257,1949367088.6075947,6510989010.988996,4444444444.444445,-2440000000.000003,6677115987.460823,-23731343283.58209,-2026143790.8496728,11640299750.208168,-1002208255.4781723,1.639075777978658e+16,1.71886627217042e+16,-9442406575403928.0,1.1548409930079496e+17,-5.6773202377597416e+16,-1.6275282374573162e+17,1.8234231974921674e+17,-9.532432373367695e+17,2.6996516782005488e+17,3.1901128713953868e+16,-5.26332556439898e+16,1.0,0.9490484684930962,0.9179594788131679,0.9312577634988557,0.9196143280707172,0.9742423253327587,1.0,0.93551771447018,1.0,0.31564086141141473,0.004638572899243832,1.0,4.0
439,37.3839,-2.15,0.0905511811023622,1884.0,1768.0,1968.0,2310.0,2378.0,2552.0,2725.0,2770.0,2999.0,1051.0,14.0,3543.0,2746.0,-2334004024.144868,2967359050.4451046,3263358778.6259565,1721518987.341772,4780219780.219769,4089834515.3664303,900000000.000001,7178683385.579946,-24228855721.393032,-2420634920.63492,14691923397.169037,-1353830473.9255989,1.0666726508229315e+17,4391687361733709.5,-1.47122117488949e+16,7.743546311083534e+16,-1.8966628155311444e+16,-7.540979941764608e+16,1.2557366771159902e+17,-9.845623544505647e+17,2.7124652737261328e+17,3.994528085388411e+16,-6.6801639763091784e+16,1.0,0.8772816234911903,0.8972374568462357,0.9351091857628038,0.9236149907639972,0.9555041944112963,0.9792980171759308,0.950350383472648,1.0,0.3437567331121211,0.004156100371369723,1.0,1.0
440,37.3506,-2.5,0.0750251762336354,1435.0,1451.0,1543.0,1837.0,1824.0,1963.0,2125.0,2135.0,2257.0,797.0,16.0,2823.0,2147.0,321931589.53722316,1364985163.2047482,2805343511.4503837,-329113924.0506329,3818681318.6813097,3829787234.042553,200000000.0000002,3824451410.658312,-18159203980.099503,-1823062558.3566756,11686094920.89926,-1148292848.649567,2.0986993433954216e+16,2.137030190275424e+16,-2.990894499523873e+16,1.0500747449954285e+17,305107564869319.25,-8.58105729088074e+16,7.248902821316632e+16,-6.89142802218114e+17,2.0318583857889085e+17,3.153398104401478e+16,-5.3432088965648776e+16,1.0,0.9447647254212561,0.9225300500577928,0.9744354909776037,0.9280873476514024,0.9626413160006372,1.0,0.9679966784305584,1.0,0.3438670543319312,0.0060571941867514235,1.0,4.0
441,37.8026,-2.4055,0.12073732718894,2044.0,1950.0,2160.0,2862.0,3303.0,3522.0,3887.0,3648.0,4190.0,1915.0,27.0,4900.0,3622.0,-1891348088.531186,3115727002.96736,6698473282.442753,11164556962.025316,6016483516.483502,8628841607.565012,-4780000000.000006,16990595611.285288,-28296019900.49751,-4407096171.802053,20287260616.15322,-2170885000.849329,1.0074597769614776e+17,5.315647298924917e+16,4.261530228609319e+16,-1.3033097330485603e+17,7.1768079425316024e+16,-3.169938914317971e+17,4.354119122257064e+17,-1.4196431194916255e+18,2.971259170235753e+17,5.764322312781342e+16,-9.349769199418219e+16,1.0,0.8429428740475988,0.8064021624192065,0.881571588607497,0.954479411850173,0.9628800351894332,1.0,0.8958782927375588,1.0,0.4488757880874784,0.005778729771016795,1.0,2.0
442,37.5839,-2.2666,0.0574018126888217,1503.0,1534.0,1798.0,2496.0,2537.0,2767.0,2874.0,2800.0,2972.0,1143.0,15.0,2537.0,2059.0,623742454.7283698,3916913946.5875382,6660305343.511455,1037974683.5443038,6318681318.681303,2529550827.4231677,-1480000000.0000017,5391849529.780571,-22748756218.90547,-2633053221.2885146,10499583680.266453,-811958552.7433329,6.626099581205566e+16,4.070313645287711e+16,-5.364819332029727e+16,1.3368877557308858e+17,-1.0409699151808038e+17,-9.478843563648154e+16,1.3743699059561162e+17,-8.821506504290307e+17,2.501953109156338e+17,3.0655081469549404e+16,-4.7092182485469576e+16,1.0,0.8890656252628191,0.8870158916486584,1.0,0.9620656214885869,1.0,1.0,0.9543841658460983,1.0,0.3907283891679529,0.0056043298249114585,1.0,4.0
443,37.0006,-1.9833,0.1659875033958163,1590.0,1384.0,1349.0,1535.0,1817.0,2063.0,2240.0,2146.0,2398.0,836.0,16.0,2920.0,2078.0,-4144869215.291748,-519287833.8278933,1774809160.3053446,7139240506.329113,6758241758.241742,4184397163.1205673,-1880000000.0000021,7899686520.376185,-19427860696.51741,-1914098972.9225018,12089925062.447968,-1430270086.631561,7.294932357070126e+16,3.4037047390700868e+16,5.1187322004043624e+16,-9645537926262554.0,-7.071001634948266e+16,-1.433663631943397e+17,1.9559373040752397e+17,-8.566629221596749e+17,2.1783285725864314e+17,3.268913173522518e+16,-5.628724042081406e+16,1.0,0.8212869070627119,0.7435741633193869,0.7618356974306671,0.8691698579627635,0.9550062615017249,0.9994704904138462,0.9183022017869339,1.0,0.34066370022308173,0.00581269126247347,1.0,6.0
444,37.2839,-2.6333,0.0827848978178039,1377.0,1296.0,1269.0,1324.0,1385.0,1537.0,1619.0,1563.0,1664.0,750.0,13.0,1614.0,1216.0,-1629778672.0321922,-400593471.8100891,524809160.30534387,1544303797.4683542,4175824175.824166,1938534278.9598107,-1120000000.0000012,3166144200.626963,-11368159203.980099,-1720354808.5901022,6665278934.221487,-676065907.9327332,2.4732096583945724e+16,1.3730009378567258e+16,9728002263005830.0,6.662076907229902e+16,-6.1464008155614e+16,-7.230577491630762e+16,8.57228840125394e+16,-4.556207963826671e+17,1.1999756710684074e+17,1.957430845660968e+16,-3.056346728623741e+16,1.0,0.9176102764449975,0.8689857504964705,0.8626002001848596,0.886116109346444,0.9673351588209377,1.0,0.9493022045131451,1.0,0.4521796386748621,0.00797529027861505,1.0,2.0
445,36.9506,-1.9499,0.1197582168492633,1914.0,1759.0,1842.0,2330.0,2638.0,2856.0,3154.0,2964.0,3311.0,1027.0,19.0,3879.0,2990.0,-3118712273.6418495,1231454005.9347184,4656488549.618323,7797468354.430379,5989010989.010975,7044917257.683215,-3800000000.0000043,10877742946.708477,-28407960199.004974,-2352941176.4705877,16069941715.237314,-1510107015.4577885,8.752849657095704e+16,5.081653625643333e+16,2.9971181343626504e+16,-4.578373077011149e+16,2.9008413974512024e+16,-2.5638102264026525e+17,2.935548589341699e+17,-1.2315267443797335e+18,3.2406740077779085e+17,4.300392831864588e+16,-7.318921203453419e+16,1.0,0.8395357766446798,0.7868617106660333,0.8556599374975299,0.920106033571965,0.9520714776783201,1.0,0.9120424883135346,1.0,0.3045696514365541,0.005139516696910519,1.0,4.0
446,36.8673,-2.05,0.1601637107776262,1560.0,1374.0,1349.0,1539.0,1684.0,1977.0,2160.0,2126.0,2334.0,747.0,17.0,2707.0,1882.0,-3742454728.370219,-370919881.3056381,1812977099.2366424,3670886075.949367,8049450549.45053,4326241134.751773,-680000000.0000007,6520376175.548597,-19738805970.149254,-1704014939.3090565,11199000832.639475,-1401392899.6093087,6.783772328097745e+16,3.240203235225936e+16,1.7728139090770286e+16,1.1084973350635856e+17,-1.0228597293128429e+17,-1.1835085424945091e+17,1.4400752351097213e+17,-8.231718540971123e+17,2.2431332127910694e+17,3.0119084434987228e+16,-5.245792561302578e+16,1.0,0.8321443056264763,0.7600959950352184,0.7824129658368818,0.8257169402061434,0.9386564526429056,0.9891082204971714,0.9343036564987678,1.0,0.314653636532964,0.006570350376717975,1.0,3.0
447,36.8673,-2.1166,0.1001150747986191,1834.0,1638.0,1649.0,1955.0,2102.0,2305.0,2464.0,2390.0,2712.0,955.0,21.0,3240.0,2589.0,-3943661971.8309836,163204747.77448076,2919847328.2442765,3721518987.341772,5576923076.923063,3758865248.22695,-1480000000.0000017,10094043887.147348,-21853233830.845768,-2180205415.4995327,13401332223.147387,-1105826397.1462545,8.263313319125678e+16,4.0899741549996984e+16,7649538731846337.0,4.697225543243775e+16,-4.9946643645497496e+16,-1.2385024227486883e+17,2.3148087774294726e+17,-1.0014820601251773e+18,2.4468940815107258e+17,3.6371469744740696e+16,-6.039616411446149e+16,1.0,0.8454611302610152,0.79369105725181,0.8516001941418462,0.8839878771112509,0.9394384713241938,0.9694675092894932,0.9033765600035396,1.0,0.34493006642301016,0.006838890709230663,1.0,1.0
448,36.9673,-2.1333,0.0632538982053545,1592.0,1439.0,1439.0,1592.0,1809.0,1931.0,2069.0,1807.0,2098.0,585.0,13.0,1957.0,1464.0,-3078470824.9496965,0.0,1459923664.1221383,5493670886.075949,3351648351.6483436,3262411347.51773,-5240000000.000006,9122257053.291548,-18818407960.199005,-1335200746.9654524,8093255620.316408,-837438423.6453203,6.194106287625141e+16,2.166058848845903e+16,3.848995440795623e+16,-5.422841859310392e+16,-2451566047544316.5,-2.0100263232902448e+17,2.872451410658314e+17,-8.75882915783404e+17,2.1745282603524317e+17,2.200853493763272e+16,-3.718024164846684e+16,1.0,0.8659776648905477,0.8193659122722925,0.8364766397517015,0.923609011494805,0.9608528174085407,1.0,0.8659587328577756,1.0,0.28086318934280713,0.006492799840390616,1.0,1.0
449,36.8506,-2.1333,0.1412908048841266,1688.0,1461.0,1429.0,1723.0,1970.0,2279.0,2460.0,2290.0,2616.0,956.0,18.0,3285.0,2494.0,-4567404426.559354,-474777448.07121676,2805343511.4503837,6253164556.962025,8489010989.010968,4278959810.8747044,-3400000000.000004,10219435736.677128,-20646766169.15423,-2189542483.66013,13601165695.253963,-1343638525.5648038,8.234661928547555e+16,4.86664830789555e+16,3.2899055777782856e+16,5.6603707140479576e+16,-1.1566074665209488e+17,-1.815356929284801e+17,2.7238871473354294e+17,-9.675925362329591e+17,2.295674587748022e+17,3.685972964265661e+16,-6.2218169112484504e+16,1.0,0.8112993038533958,0.7313923460097218,0.786149395032651,0.8635210473242585,0.9640511876758726,1.0,0.8961982855013044,1.0,0.35567956551741536,0.005862322304062247,1.0,4.0
450,36.9407,-2.1255,0.0460624071322436,3435.0,3969.0,3898.0,4173.0,4587.0,5085.0,5339.0,4576.0,5305.0,1433.0,19.0,4099.0,3000.0,10744466800.804823,-1053412462.9080122,2624045801.526719,10481012658.227848,13681318681.31865,6004728132.387707,-15260000000.000017,22852664576.802536,-48159203980.0995,-3300653594.771241,16985845129.05913,-1866825208.0856125,-2.373818765334573e+17,5.456169531802274e+16,7.497105779294976e+16,8.102040564786838e+16,-2.1089534475084957e+17,-5.027122489926176e+17,7.622532915360518e+17,-2.2260773842289068e+18,5.579421689717445e+17,4.735410533106995e+16,-7.84873869156734e+16,1.0,1.0,0.9092672745481774,0.8727613078637585,0.9233607643169758,0.9894065948379309,1.0,0.8604345491283601,1.0,0.27687909652941556,0.004235628195955739,1.0,4.0
451,36.9339,-2.0666,0.1011665710460891,1819.0,1743.0,1867.0,2350.0,2574.0,2795.0,3012.0,2879.0,3180.0,1044.0,19.0,3719.0,3011.0,-1529175050.30181,1839762611.275965,4608778625.954202,5670886075.949367,6071428571.428556,5130023640.661939,-2660000000.000003,9435736677.116,-26567164179.104477,-2392623716.153127,15403830141.54872,-1202649906.5738068,6.778546602772179e+16,4.1083323659914504e+16,1.0134613072472954e+16,1.0140316341245312e+16,-2.5862772823258668e+16,-1.8416131538207898e+17,2.419147335423203e+17,-1.1286175816997028e+18,3.006783639670566e+17,4.154167567157293e+16,-6.913605348926951e+16,1.0,0.8744129959553585,0.8373089352010213,0.9047582175775775,0.9408112116158751,0.9760371850874812,1.0,0.9243669114499292,1.0,0.3224353934238281,0.005357929736009293,1.0,2.0
452,36.9339,-2.1166,0.090632911392405,1589.0,1515.0,1540.0,1796.0,1898.0,2099.0,2253.0,2154.0,2374.0,795.0,17.0,2676.0,2147.0,-1488933601.609657,370919881.3056381,2442748091.603055,2582278481.012658,5521978021.978008,3640661938.534279,-1980000000.0000021,6896551724.137939,-19639303482.587063,-1816059757.2362273,11069941715.23731,-898590113.8100901,3.7421599253828856e+16,3.073929095396762e+16,1331396845511481.0,7.442277318899621e+16,-5.168450778691552e+16,-1.3287616875967566e+17,1.77531034482759e+17,-8.318449908064274e+17,2.2168213588744816e+17,3.007936851651152e+16,-4.982735982117989e+16,1.0,0.8985591182165523,0.8472607924023894,0.8881283528204948,0.9040899118123051,0.967096208793211,1.0,0.9257068374099481,1.0,0.33036659648643135,0.006591317992346554,1.0,1.0
453,36.8506,-2.0166,0.1285081240768094,1841.0,1787.0,1888.0,2360.0,2640.0,2958.0,3162.0,3056.0,3570.0,1093.0,20.0,4175.0,3099.0,-1086519114.6881282,1498516320.474778,4503816793.893132,7088607594.936708,8736263736.263716,4822695035.460993,-2120000000.0000024,16112852664.576822,-30808457711.442783,-2504668534.080298,17298084929.22566,-1827756072.702565,5.201278541575261e+16,4.458902779552455e+16,2.4664034361102844e+16,4.171281370448119e+16,-1.0751562364842619e+17,-1.6412990627567363e+17,3.646570532915369e+17,-1.4708874726024973e+18,3.520371788229164e+17,4.622491471359933e+16,-7.962465029945144e+16,1.0,0.8739973294957438,0.8135206391796177,0.8581322010592924,0.9065944394434332,0.9663088243968755,0.9776026680832909,0.8885527195439334,1.0,0.30069250693829214,0.005023888623944161,1.0,4.0
454,36.7612,-2.1186,0.1229737283398546,1555.0,1372.0,1319.0,1569.0,1715.0,1938.0,2070.0,2009.0,2176.0,731.0,14.0,2843.0,2181.0,-3682092555.33199,-786350148.3679527,2385496183.2061086,3696202531.6455693,6126373626.373611,3120567375.8865247,-1220000000.0000014,5235109717.868345,-17972636815.9204,-1673669467.7871144,11777685262.28144,-1124511635.807712,5.826443474776731e+16,4.706003459308698e+16,1.2506739966025396e+16,6.152331885387448e+16,-8.257709479360109e+16,-1.0261388595476421e+17,1.2910219435736709e+17,-7.27515565322532e+17,2.027234744792697e+17,3.139905399175666e+16,-5.371439174891408e+16,1.0,0.8415841977018708,0.761406709869272,0.8297134034275906,0.8791140304140388,0.9661273264953882,1.0,0.941110087912465,1.0,0.3252361161965648,0.005325022384797513,1.0,2.0
455,37.0005,-1.9604,0.1680897779946328,1867.0,1460.0,1484.0,1705.0,2064.0,2333.0,2628.0,2394.0,2861.0,1138.0,17.0,3264.0,2334.0,-8189134808.853114,356083086.05341256,2108778625.9541998,9088607594.936708,7390109890.109872,6973995271.867612,-4680000000.000005,14639498432.601898,-21430348258.706467,-2616713352.007469,13517901748.54289,-1579751995.9232206,1.719359737405739e+17,2.6004384864996852e+16,6.660142145975681e+16,-4.299994189435029e+16,-1.1431720281380742e+16,-2.755081624554992e+17,3.8638996865203846e+17,-1.1307161972196993e+18,2.3400043416292285e+17,3.7662500234711384e+16,-6.285451184207378e+16,1.0,0.7358626631750255,0.692544295882851,0.7134863203914631,0.8313480428089723,0.9083288371705099,0.9849747773713791,0.8593393144495555,1.0,0.3918382935757261,0.00542306232105023,1.0,1.0
456,37.2339,-1.8333,0.1830289193302892,2150.0,1750.0,1867.0,2147.0,2598.0,3245.0,3524.0,3109.0,3570.0,1080.0,18.0,3301.0,2725.0,-8048289738.430579,1735905044.5103862,2671755725.190841,11417721518.98734,17774725274.72523,6595744680.851064,-8300000000.00001,14451410658.307228,-30970149253.731342,-2478991596.6386547,13667776852.622824,-978427042.6363174,1.9686508617587446e+17,1.3885024935911798e+16,8.345387207821093e+16,1.609368039427314e+17,-3.071148514800588e+17,-3.5214526432272045e+17,4.550282131661452e+17,-1.423873351474565e+18,3.5436763255090406e+17,3.769086939603518e+16,-6.09750370327192e+16,1.0,0.744431414123878,0.711757984213613,0.7047493035458934,0.8103422059090302,0.9677587237092642,1.0,0.8752610722835077,1.0,0.30498784753955654,0.0053140190301950736,1.0,2.0
457,37.8506,-1.8666,0.0818144997974888,1838.0,1619.0,1765.0,2267.0,2370.0,2504.0,2699.0,2671.0,2901.0,1370.0,18.0,3873.0,3118.0,-4406438631.790742,2166172106.8249264,4790076335.877866,2607594936.7088604,3681318681.3186727,4609929078.014184,-560000000.0000006,7210031347.962391,-19042288557.21393,-3155929038.2819786,16049125728.559546,-1282486835.400034,1.3224568890574778e+17,3.893032980790712e+16,-2.0825204190543956e+16,2.718287961037499e+16,2.551127463449201e+16,-1.2222054557953155e+17,1.55400626959248e+17,-8.22956736839384e+17,1.9759153630512374e+17,4.482972634650214e+16,-7.21549232471257e+16,1.0,0.8244132502764279,0.8269103955232957,0.9446762686273286,0.9480900978299379,0.9660818214571911,1.0,0.946384158035476,1.0,0.45585562100504934,0.005054355124344558,1.0,1.0
458,37.7173,-2.1666,0.1257068290561113,1710.0,1990.0,2387.0,3015.0,3295.0,3566.0,3974.0,3882.0,4226.0,1633.0,19.0,4828.0,3664.0,5633802816.901405,5890207715.133533,5992366412.213744,7088607594.936708,7445054945.054927,9645390070.921986,-1840000000.0000021,10783699059.561142,-32251243781.094524,-3767507002.8011193,20020815986.677784,-1977237981.9942245,5159052278312415.0,1515707671813229.5,1.0460316629035926e+16,9023983547296668.0,6.044876719414982e+16,-2.7152222389886493e+17,2.5247398119122317e+17,-1.3490577692995525e+18,3.542753330633508e+17,5.552829829476867e+16,-9.158223966974198e+16,1.0,0.9750857163274367,0.9588197694208498,0.9459837081436957,0.9550434871686136,0.965763707982432,1.0,0.9404420260146844,1.0,0.3805976261194816,0.004099296122828058,1.0,2.0
459,36.9006,-3.2833,0.08153078202995,1526.0,1523.0,1567.0,1656.0,1670.0,1930.0,2033.0,1950.0,2098.0,602.0,8.0,1948.0,1411.0,-60362173.03822934,652818991.097923,849236641.2213746,354430379.7468354,7142857142.857125,2434988179.6690307,-1660000000.000002,4639498432.601887,-18606965174.129353,-1386554621.8487391,8076602830.974194,-912179378.2911501,1.4349721612397424e+16,2914208458804920.5,-4721433792695988.0,1.718589053951972e+17,-1.2933705942824406e+17,-9.680823119784947e+16,1.2598996865203792e+17,-7.287292666686917e+17,2.1418421084926134e+17,2.2089536537868652e+16,-3.742207414348605e+16,1.0,0.9518216506903373,0.9214582278270903,0.8918594720884173,0.8717536035599083,0.9797243846507016,1.0,0.9408097779888037,1.0,0.28915914533181303,0.004007806929653357,1.0,5.0
460,37.3339,-3.0167,0.1432727272727272,1383.0,1383.0,1523.0,1767.0,1939.0,2218.0,2386.0,2358.0,2550.0,1110.0,17.0,2919.0,2241.0,0.0,2077151335.3115733,2328244274.8091617,4354430379.746835,7664835164.835146,3971631205.6737585,-560000000.0000006,6018808777.429475,-17910447761.194027,-2551353874.883286,12081598667.776861,-1151690164.769832,4.1793789442888776e+16,3725414532605170.0,1.9333836879176284e+16,8.380771607818509e+16,-1.0146164722970821e+17,-1.0713076136344584e+17,1.3157617554858966e+17,-7.501334338126499e+17,1.9103350604864106e+17,3.4157218820401828e+16,-5.509279280827104e+16,1.0,0.9041745657597333,0.8811906100206597,0.8672764978554647,0.9002261302245264,0.9808726773505604,1.0,0.9484650813748015,1.0,0.42863603629911373,0.006069989510402168,1.0,1.0
461,37.1839,-3.0667,0.0883655863837724,1509.0,1420.0,1539.0,1955.0,2047.0,2219.0,2397.0,2334.0,2494.0,1000.0,13.0,3026.0,2439.0,-1790744466.800804,1765578635.0148373,3969465648.8549643,2329113924.050633,4725274725.2747135,4208037825.0591016,-1260000000.0000014,5015673981.191229,-18582089552.238804,-2303921568.6274505,12543713572.023323,-997112281.2977748,7.155579681721609e+16,3.2698620383384684e+16,-1.5652211114545156e+16,6.066229876516659e+16,-1.4209804950978316e+16,-1.292680336893405e+17,1.2551347962382475e+17,-7.397418035558012e+17,2.0246477591556406e+17,3.465834533298499e+16,-5.637313011374316e+16,1.0,0.8665053660707156,0.8480517605680012,0.9361322313677239,0.9340572234652891,0.9704556235760918,1.0,0.9502411710228903,1.0,0.39198676476837613,0.00455279209548884,1.0,2.0
462,37.1839,-3.0661,0.0701191567369385,1550.0,1493.0,1621.0,2029.0,2127.0,2277.0,2424.0,2335.0,2557.0,1004.0,13.0,2887.0,2327.0,-1146881287.7263575,1899109792.284867,3893129770.9923687,2481012658.227848,4120879120.879111,3475177304.964539,-1780000000.000002,6959247648.90283,-19315920398.00995,-2313258636.788048,11965029142.381357,-951248513.6741974,6.1287546881513544e+16,2.95848661529303e+16,-1.3474399930959176e+16,4.151560664939906e+16,-1.7739060876773906e+16,-1.2423587009372435e+17,1.7478495297805683e+17,-8.236729795270474e+17,2.114758925525112e+17,3.3329336552683012e+16,-5.377301272296238e+16,1.0,0.8898978395801699,0.8757772036364075,0.956964513443155,0.957351632159399,0.9834595283251052,1.0,0.9320625844398652,1.0,0.3872824421583901,0.004674290251486128,1.0,1.0
