,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,pH
725,37.5974,-1.2914,0.0959409594095941,1635.0,1314.0,1218.0,1470.0,1622.0,1790.0,1831.0,1782.0,1944.0,699.0,11.0,2409.0,1851.0,8.0
726,37.5982,-1.2825,0.047286184210526314,2077.0,1868.0,1851.0,2317.0,2381.0,2531.0,2680.0,2547.0,2766.0,939.0,14.0,3086.0,2515.0,8.0
727,37.5999,-1.3499,0.1402116402116402,1958.0,1796.0,1648.0,1950.0,2134.0,2517.0,2773.0,2586.0,2948.0,761.0,10.0,3082.0,2373.0,7.8
728,37.5999,-1.2833,0.08349769888231427,2637.0,2119.0,1921.0,2091.0,2478.0,2727.0,3085.0,2472.0,3115.0,996.0,12.0,2356.0,1378.0,8.2
729,38.1506,-1.8999,0.19166851318413472,1209.0,1447.0,1565.0,1824.0,1806.0,2287.0,2562.0,2689.0,2722.0,1011.0,11.0,2789.0,1957.0,7.8
730,38.0173,-2.0833,0.19497463155351535,1394.0,1288.0,1409.0,1666.0,1967.0,2415.0,2522.0,2473.0,2858.0,1249.0,21.0,3309.0,2439.0,7.8
731,37.7173,-1.6529,0.12097150864082204,1672.0,1720.0,1677.0,1882.0,1792.0,2272.0,2341.0,2400.0,2540.0,650.0,16.0,2305.0,1632.0,8.1
732,37.4839,-1.5666,0.11314984709480122,1720.0,1486.0,1319.0,1450.0,1521.0,1842.0,1975.0,1820.0,2064.0,644.0,12.0,2569.0,1826.0,7.4
733,37.7075,-1.6501,0.19288389513108614,1523.0,1110.0,858.0,862.0,1138.0,1373.0,1527.0,1274.0,1633.0,701.0,10.0,1639.0,1244.0,8.1
734,37.6339,-1.5499,0.12462372065021071,1565.0,1058.0,843.0,727.0,625.0,805.0,890.0,934.0,986.0,492.0,13.0,1014.0,731.0,8.2
735,37.5506,-1.7999,0.17659352142110762,1773.0,1654.0,1741.0,1970.0,2093.0,2667.0,2949.0,2815.0,3148.0,961.0,19.0,2658.0,1992.0,7.9
736,37.6506,-1.7333,0.17418944691671964,1650.0,1358.0,1217.0,1299.0,1373.0,1720.0,1913.0,1847.0,2111.0,659.0,16.0,2586.0,1809.0,8.6
737,38.4673,-0.3999,0.18141008714021653,1554.0,1410.0,1403.0,1550.0,1888.0,2308.0,2519.0,2237.0,2776.0,888.0,15.0,3235.0,2231.0,7.8
738,38.484,-0.7499,0.16984402079722705,1610.0,2078.0,2221.0,2395.0,2142.0,2728.0,3005.0,3375.0,3181.0,764.0,22.0,2982.0,2158.0,8.6
739,38.534,-0.5665,0.16203977160858438,1680.0,1762.0,1834.0,2128.0,2556.0,2912.0,3188.0,2951.0,3537.0,1053.0,20.0,4213.0,3117.0,8.0
740,38.584,-0.6499,0.1467700258397933,1868.0,1448.0,1466.0,1651.0,2030.0,2141.0,2292.0,2219.0,2493.0,1124.0,19.0,2922.0,2365.0,7.9
741,38.4673,-0.7165,0.15906288532675708,1273.0,856.0,558.0,341.0,327.0,427.0,454.0,470.0,485.0,259.0,9.0,229.0,131.0,8.3
742,40.0008,-5.5835,0.18299225114245976,1471.0,1450.0,1543.0,2056.0,2005.0,2472.0,2848.0,2977.0,3268.0,702.0,17.0,3923.0,2368.0,5.7
743,40.0007,-5.5834,0.15473115754872035,1471.0,1431.0,1448.0,1800.0,1754.0,2127.0,2369.0,2459.0,2703.0,702.0,17.0,3677.0,2293.0,5.1
744,41.3188,2.0015,0.19627951347483902,1600.0,1551.0,1541.0,1685.0,1856.0,2367.0,2619.0,2508.0,2825.0,542.0,12.0,2808.0,2368.0,8.15
745,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,7.59
746,41.3198,1.9982,0.182548794489093,1456.0,1261.0,1199.0,1424.0,1368.0,1815.0,2010.0,2060.0,2184.0,532.0,10.0,1967.0,1595.0,6.12
747,41.3175,1.9982,0.19199706314243759,1536.0,1527.0,1628.0,2201.0,1998.0,2507.0,2841.0,3247.0,3037.0,570.0,10.0,3175.0,2672.0,6.47
748,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,7.67
749,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,8.0
750,41.3507,0.0166,0.15696087352138308,1761.0,1468.0,1564.0,1853.0,2342.0,2581.0,2723.0,2543.0,2829.0,1481.0,24.0,3869.0,3094.0,7.7
751,41.3341,0.0168,0.10267042627301377,1805.0,1716.0,1983.0,2705.0,2858.0,3038.0,3246.0,3324.0,3399.0,1660.0,24.0,4258.0,3634.0,8.54
752,41.3341,0.0153,0.1547415268743581,1746.0,1601.0,1836.0,2469.0,2863.0,3267.0,3508.0,3373.0,3680.0,1706.0,22.0,4312.0,3595.0,7.45
753,41.333999999999996,0.0167,0.09972433922490676,1805.0,1743.0,2031.0,2776.0,2932.0,3191.0,3370.0,3391.0,3569.0,1660.0,24.0,4362.0,3744.0,7.15
754,41.3337,0.0166,0.09617718446601942,1792.0,1814.0,2165.0,2979.0,3166.0,3390.0,3599.0,3613.0,3744.0,1628.0,22.0,4510.0,3776.0,8.14
755,41.3341,0.0162,0.145436955820703,1807.0,1750.0,2023.0,2650.0,3038.0,3279.0,3478.0,3552.0,3707.0,1778.0,23.0,4429.0,3639.0,7.89
756,41.3507,0.0167,0.15696087352138308,1761.0,1468.0,1564.0,1853.0,2342.0,2581.0,2723.0,2543.0,2829.0,1481.0,24.0,3869.0,3094.0,8.12
757,41.351000000000006,0.0169,0.12575075075075076,1761.0,1669.0,1816.0,2329.0,2584.0,2783.0,3015.0,2999.0,3112.0,1481.0,24.0,4074.0,3343.0,7.78
758,41.3348,1.9992,0.14623655913978495,1594.0,1419.0,1371.0,1588.0,1493.0,2097.0,2365.0,2132.0,2439.0,511.0,12.0,2497.0,2015.0,7.07
759,41.333999999999996,0.0169,0.098508498092265,1805.0,1650.0,1870.0,2599.0,2748.0,2917.0,3137.0,3167.0,3330.0,1660.0,24.0,4232.0,3584.0,7.44
760,41.3371,1.9985,0.15170454545454545,1560.0,1421.0,1418.0,1493.0,1549.0,1977.0,2260.0,2027.0,2573.0,490.0,10.0,2410.0,1682.0,7.77
761,41.3341,1.9992,0.1383026493039964,1581.0,1384.0,1373.0,1919.0,1938.0,2334.0,2692.0,2535.0,2835.0,508.0,12.0,3117.0,2446.0,6.15
762,41.333,1.9994,0.10353482535034511,1572.0,1497.0,1574.0,2143.0,2060.0,2423.0,2628.0,2638.0,2839.0,538.0,10.0,2971.0,2560.0,6.7
763,41.8507,-1.4999,0.16730945821854912,1512.0,1612.0,1728.0,2267.0,2426.0,2913.0,3246.0,3178.0,3612.0,1089.0,12.0,3462.0,2263.0,5.66
764,38.834,-3.6667,0.12001752080595707,1454.0,1408.0,1501.0,2009.0,2274.0,2467.0,2744.0,2557.0,3005.0,1100.0,18.0,3084.0,2085.0,7.7
765,37.5506,-2.7333,0.03320848938826467,2525.0,3214.0,3446.0,3872.0,3873.0,4123.0,4266.0,4138.0,4351.0,1483.0,17.0,4008.0,3399.0,8.7
766,37.5833,-2.5645,0.08573818485989126,1674.0,1620.0,1837.0,2186.0,2023.0,2419.0,2613.0,2596.0,2645.0,1229.0,15.0,2514.0,1948.0,8.3
767,37.584,-2.5704,0.03961352657004831,1980.0,2407.0,2478.0,2982.0,2876.0,3137.0,3228.0,3228.0,3336.0,1323.0,17.0,3662.0,3229.0,8.7
768,37.5839,-2.5666,0.07822977201609298,1746.0,2031.0,2399.0,3093.0,3021.0,3205.0,3415.0,3618.0,3448.0,1287.0,18.0,3660.0,2948.0,8.8
769,37.584,-2.5666,0.07282873086278438,1688.0,2085.0,2456.0,3240.0,3365.0,3517.0,3767.0,3749.0,3811.0,1260.0,17.0,3758.0,3069.0,8.5
770,37.5841,-2.5662,0.0728807057920982,1688.0,1683.0,1874.0,2417.0,2717.0,2852.0,3072.0,2797.0,3174.0,1260.0,17.0,3329.0,2634.0,8.2
771,37.6006,-2.7,0.04198062432723358,2095.0,2596.0,2782.0,3115.0,2980.0,3178.0,3373.0,3388.0,3453.0,1284.0,17.0,3393.0,2640.0,8.7
772,37.1005,-3.7167,0.12870275791624106,1951.0,1927.0,2184.0,2559.0,2946.0,3340.0,3645.0,3315.0,3774.0,1267.0,16.0,3394.0,2518.0,8.0
773,37.0997,-3.718,0.15393386545039908,1711.0,1750.0,1962.0,2226.0,2441.0,2883.0,3161.0,3036.0,3277.0,1129.0,13.0,2747.0,2093.0,8.1
774,37.0839,-3.9167,0.16033668651200986,1817.0,1554.0,1727.0,2045.0,2853.0,3196.0,3529.0,2826.0,3773.0,1439.0,19.0,4189.0,3138.0,8.7
775,39.7673,-3.4667,0.13491732666388773,1606.0,1823.0,2184.0,3113.0,3065.0,3446.0,3934.0,4084.0,4340.0,1455.0,21.0,4160.0,2550.0,8.4
776,37.6506,-2.2333,0.15832205683355885,1420.0,1509.0,1616.0,1866.0,1955.0,2238.0,2408.0,2568.0,2682.0,1238.0,20.0,3224.0,2363.0,7.9
777,37.5506,-2.3833,0.14569709652105675,1416.0,1313.0,1479.0,1633.0,1934.0,2275.0,2413.0,2190.0,2483.0,1022.0,14.0,2143.0,1693.0,7.1
778,37.6006,-2.4498,0.1463827728042584,1432.0,1390.0,1453.0,1764.0,2015.0,2153.0,2361.0,2369.0,2680.0,1153.0,19.0,3564.0,2661.0,7.7
779,37.6006,-2.4506,0.17818330941152347,1520.0,1544.0,1686.0,2004.0,2184.0,2542.0,2827.0,2873.0,3051.0,1260.0,17.0,3468.0,2510.0,7.8
780,37.5999,-2.45,0.1722174779390834,1389.0,1228.0,1249.0,1454.0,1615.0,1835.0,1993.0,2059.0,2237.0,1059.0,16.0,2955.0,2178.0,7.8
781,37.0506,-1.8666,0.11875180583646346,1564.0,1367.0,1405.0,1525.0,1833.0,1971.0,2098.0,1936.0,2221.0,642.0,12.0,2285.0,1672.0,7.6
782,37.3808,-1.83,0.15112540192926044,1422.0,1271.0,1230.0,1452.0,1633.0,1906.0,2088.0,1969.0,2225.0,756.0,18.0,2527.0,1766.0,7.8
783,37.3006,-1.8166,0.123271434215725,1924.0,1790.0,1883.0,2219.0,2438.0,2839.0,3089.0,2843.0,3240.0,990.0,16.0,3394.0,2655.0,8.0
784,37.1339,-1.8333,0.12783906554185595,1892.0,1640.0,1797.0,2016.0,2447.0,2782.0,3152.0,2607.0,3086.0,921.0,15.0,3301.0,2475.0,8.1
785,37.1673,-1.8999,0.09093959731543624,1984.0,1978.0,2227.0,2709.0,2814.0,3162.0,3461.0,3251.0,3627.0,1079.0,22.0,4337.0,3357.0,8.4
786,37.3173,-1.7666,0.041351010101010104,1985.0,2009.0,2233.0,3037.0,3100.0,3274.0,3417.0,3299.0,3479.0,1024.0,17.0,3606.0,2959.0,8.1
787,37.1506,-1.8333,0.18815246419033746,1848.0,1499.0,1513.0,1672.0,1912.0,2295.0,2520.0,2447.0,2676.0,795.0,13.0,2222.0,1531.0,8.0
788,37.1173,-1.8499,0.18921127911728647,1640.0,1584.0,1580.0,1984.0,2373.0,2862.0,3048.0,2910.0,3150.0,906.0,15.0,2959.0,2200.0,7.3
789,37.1839,-1.8333,0.153434800493624,1765.0,1659.0,1860.0,2058.0,2046.0,2631.0,2895.0,2804.0,3072.0,879.0,16.0,2398.0,1632.0,7.7
790,37.2006,-1.8333,0.07748941652862139,1859.0,1923.0,2081.0,2506.0,2609.0,2832.0,3065.0,2927.0,3195.0,983.0,19.0,3570.0,2827.0,7.8
791,37.0506,-1.8999,0.18462507876496534,1422.0,1291.0,1216.0,1294.0,1503.0,1815.0,1980.0,1880.0,2153.0,724.0,14.0,2140.0,1414.0,7.9
792,36.8173,-2.2,0.09376325837929571,1823.0,1560.0,1631.0,2136.0,2351.0,2558.0,2751.0,2578.0,2920.0,1000.0,22.0,3427.0,2746.0,7.8
793,36.8173,-2.05,0.05632869449966865,1718.0,1716.0,1753.0,2136.0,2106.0,2246.0,2401.0,2391.0,2478.0,683.0,14.0,2722.0,2153.0,8.0
794,36.8173,-2.1,0.1399166870864984,1688.0,1594.0,1600.0,1755.0,1872.0,2130.0,2337.0,2326.0,2527.0,863.0,18.0,3140.0,2160.0,7.8
795,36.7839,-2.1166,0.0800211976682565,1596.0,1444.0,1410.0,1736.0,1844.0,2011.0,2137.0,2038.0,2264.0,745.0,17.0,3088.0,2362.0,8.2
796,36.7854,-2.233,0.14212620807276863,1492.0,1319.0,1272.0,1509.0,1557.0,1803.0,2035.0,2009.0,2145.0,672.0,17.0,2179.0,1663.0,8.6
797,37.3665,-2.1189,0.012088094055307171,1841.0,2211.0,2473.0,2983.0,2680.0,2810.0,2908.0,3056.0,2994.0,903.0,16.0,3496.0,3169.0,7.9
798,37.4673,-2.0666,0.036338636810056966,1631.0,1774.0,1978.0,2453.0,2493.0,2783.0,2818.0,2638.0,2871.0,978.0,13.0,3049.0,2564.0,7.9
799,37.0506,-2.3666,0.04827927704877445,1573.0,1582.0,1656.0,1922.0,2048.0,2267.0,2373.0,2117.0,2376.0,776.0,13.0,2829.0,2202.0,8.6
800,37.4673,-1.8666,0.047203160740278645,1722.0,1710.0,1877.0,2291.0,2374.0,2492.0,2698.0,2518.0,2739.0,865.0,13.0,3107.0,2604.0,8.3
801,37.3673,-2.1166,0.07600459242250288,1669.0,1551.0,1624.0,2012.0,2115.0,2267.0,2445.0,2343.0,2599.0,856.0,11.0,3108.0,2306.0,8.0
802,37.684,-2.1,0.14737718567860117,1814.0,1930.0,2145.0,2560.0,2703.0,3066.0,3345.0,3445.0,3704.0,1623.0,22.0,4809.0,3477.0,7.7
803,37.5039,-2.1361,0.06853426713356678,1588.0,1579.0,1682.0,1862.0,1959.0,2114.0,2232.0,2136.0,2254.0,828.0,11.0,2058.0,1643.0,8.0
804,38.1017,-1.8502,0.1683536459409213,1722.0,1709.0,1764.0,2013.0,2209.0,2731.0,2865.0,2828.0,3257.0,1107.0,14.0,3347.0,2781.0,7.7
805,37.4839,-2.5666,0.08358509566968782,1638.0,1214.0,1383.0,1820.0,2002.0,2211.0,2366.0,2152.0,2337.0,1152.0,16.0,2382.0,1858.0,7.7
806,37.6675,-1.7002,0.10128261831048209,1783.0,1138.0,930.0,1016.0,1666.0,1436.0,1512.0,1245.0,1913.0,717.0,14.0,1836.0,1273.0,7.7
807,37.7003,-2.45,0.12418725617685306,1643.0,1697.0,2022.0,2694.0,2947.0,3228.0,3529.0,3458.0,3795.0,1514.0,19.0,4375.0,3397.0,8.2
808,37.7006,-2.45,0.12407801999672186,1643.0,1711.0,1992.0,2672.0,2967.0,3264.0,3557.0,3429.0,3791.0,1514.0,19.0,4368.0,3387.0,8.1
809,37.7007,-2.4553,0.11237334970832054,1729.0,1768.0,2152.0,2891.0,3404.0,3588.0,3949.0,3623.0,4235.0,1775.0,19.0,4531.0,3235.0,8.3
810,37.3009,-3.1333,0.049486887115165336,1605.0,1637.0,1743.0,2084.0,2124.0,2333.0,2422.0,2301.0,2513.0,1003.0,15.0,2834.0,2371.0,7.5
811,37.2839,-2.8333,0.18576558929154424,1112.0,1113.0,1095.0,1247.0,1287.0,1681.0,1804.0,1816.0,1966.0,932.0,15.0,1912.0,1334.0,7.8
812,37.3173,-2.9833,0.16704232406711744,1364.0,1289.0,1360.0,1663.0,1771.0,2053.0,2270.0,2330.0,2445.0,1193.0,20.0,2882.0,2096.0,7.8
813,37.3339,-2.95,0.18060473985290112,1441.0,1363.0,1379.0,1504.0,1715.0,1957.0,2087.0,2167.0,2387.0,1095.0,15.0,2491.0,1916.0,7.9
814,37.2673,-2.9667,0.12951062778052397,1576.0,1486.0,1548.0,1761.0,1950.0,2200.0,2368.0,2285.0,2493.0,1113.0,16.0,2854.0,2144.0,7.3
815,37.3173,-3.0833,0.09779179810725552,1720.0,1623.0,1928.0,2431.0,2763.0,3104.0,3308.0,2958.0,3363.0,1286.0,16.0,3362.0,2681.0,7.0
816,37.2504,-2.8834,0.09170052234474753,1428.0,1310.0,1356.0,1565.0,1673.0,1821.0,1916.0,1881.0,1976.0,923.0,15.0,2027.0,1536.0,7.8
817,37.1673,-2.9992,0.10481770833333333,1403.0,1275.0,1295.0,1375.0,1497.0,1701.0,1768.0,1697.0,1836.0,762.0,12.0,1674.0,1313.0,7.5
818,37.3006,-3.15,0.10375494071146245,1417.0,1436.0,1589.0,1814.0,1875.0,2122.0,2291.0,2234.0,2420.0,921.0,12.0,2354.0,1848.0,8.1
819,37.3173,-3.1831,0.03419293218720153,1708.0,1967.0,2188.0,2528.0,2195.0,2266.0,2368.0,2707.0,2537.0,960.0,14.0,2634.0,2169.0,7.9
820,37.2173,-2.8667,0.08629111038749593,1442.0,1275.0,1325.0,1403.0,1504.0,1632.0,1772.0,1668.0,1810.0,817.0,15.0,1838.0,1376.0,8.1
821,37.3006,-3.1333,0.06758866830247602,1578.0,1616.0,1763.0,2090.0,1958.0,2143.0,2203.0,2393.0,2228.0,1002.0,14.0,2765.0,2476.0,7.0
822,37.3339,-2.5833,0.13864142538975502,1719.0,1385.0,1394.0,1547.0,2009.0,2286.0,2438.0,2045.0,2552.0,980.0,15.0,2715.0,2080.0,8.2
823,37.483000000000004,-2.7649,0.16863543788187374,1639.0,1645.0,1735.0,2041.0,2291.0,2651.0,2913.0,2869.0,3156.0,1279.0,17.0,3415.0,2739.0,8.1
824,37.4673,-2.7667,0.1562164098889287,1664.0,1736.0,1901.0,2355.0,2582.0,3063.0,3270.0,3227.0,3405.0,1346.0,15.0,3325.0,2522.0,8.2
825,37.3673,-2.5833,0.06257982120051085,1563.0,1534.0,1594.0,1835.0,1942.0,2039.0,2202.0,2080.0,2281.0,815.0,13.0,2482.0,1991.0,8.4
826,37.4499,-2.5833,0.053691275167785234,1486.0,1348.0,1511.0,1974.0,2182.0,2293.0,2410.0,2198.0,2450.0,979.0,16.0,2571.0,2133.0,8.1
827,37.4576,-2.75,0.11054231322988321,1801.0,2109.0,2337.0,2780.0,2716.0,3135.0,3377.0,3471.0,3531.0,1336.0,17.0,3182.0,2351.0,8.2
828,37.4666,-2.7644,0.1518634622082898,1588.0,1918.0,2094.0,2435.0,2465.0,3093.0,3347.0,3307.0,3480.0,1267.0,15.0,3237.0,2461.0,8.1
829,37.4673,-2.7667,0.1562164098889287,1664.0,1736.0,1901.0,2355.0,2582.0,3063.0,3270.0,3227.0,3405.0,1346.0,15.0,3325.0,2522.0,8.1
830,37.4673,-2.7499,0.15096001409194998,1627.0,1840.0,2133.0,2410.0,2472.0,3088.0,3484.0,3267.0,3538.0,1288.0,15.0,2893.0,2318.0,7.9
831,40.4507,-6.4669,0.12433862433862433,1297.0,1071.0,1043.0,1324.0,1405.0,1581.0,1731.0,1700.0,1790.0,783.0,11.0,2181.0,1796.0,4.8
832,41.2674,-4.6001,0.17396593673965938,1792.0,1712.0,1776.0,2037.0,2106.0,2450.0,2633.0,2895.0,2935.0,1319.0,17.0,3561.0,2856.0,7.8
833,42.5174,-2.6166,0.10430669653970624,1448.0,1714.0,1654.0,1799.0,1757.0,2021.0,2294.0,2218.0,2358.0,1124.0,18.0,2554.0,2027.0,8.1
834,40.1673,-3.4334,0.14855128008585006,1866.0,2222.0,2329.0,2777.0,3039.0,3519.0,3690.0,3746.0,4138.0,1025.0,20.0,4361.0,2958.0,8.1
835,40.1674,-3.4294,0.18283261802575107,1986.0,1681.0,1708.0,1904.0,2431.0,2624.0,2974.0,2756.0,3345.0,1174.0,19.0,3674.0,2391.0,8.2
836,37.5506,-2.9,0.19687150837988826,1499.0,1431.0,1482.0,1797.0,1955.0,2391.0,2627.0,2678.0,2777.0,1123.0,16.0,3132.0,2357.0,5.9
837,39.884,-4.8834,0.16059200353434946,1332.0,1411.0,1526.0,1900.0,2192.0,2468.0,2836.0,2627.0,3071.0,993.0,15.0,3399.0,2420.0,6.1
838,39.634,-4.9334,0.1765428308259134,1175.0,1159.0,1120.0,1341.0,1492.0,1813.0,1989.0,1916.0,2118.0,881.0,12.0,2569.0,1853.0,6.3
839,39.5673,-4.8001,0.12810457516339868,1267.0,1240.0,1208.0,1334.0,1338.0,1615.0,1721.0,1726.0,1839.0,910.0,13.0,2367.0,1662.0,5.75
840,39.834,-3.3333,0.13576953854361162,1830.0,1944.0,2345.0,3240.0,3419.0,3968.0,4217.0,4258.0,4603.0,1383.0,21.0,5053.0,3930.0,7.9
841,41.9507,-1.6164,0.17870917973772177,1501.0,1341.0,1441.0,1597.0,1929.0,2210.0,2424.0,2292.0,2645.0,797.0,13.0,3085.0,2306.0,7.54
842,41.9501,-1.6166,0.19874640898406895,1513.0,1315.0,1344.0,1534.0,1843.0,2111.0,2366.0,2295.0,2571.0,803.0,14.0,3215.0,2343.0,7.72
843,37.0839,-6.0668,0.09399893786510886,1741.0,1678.0,1681.0,1706.0,1904.0,2076.0,2192.0,2060.0,2236.0,910.0,10.0,2022.0,1294.0,7.6
844,37.0839,-6.0668,0.09399893786510886,1741.0,1678.0,1681.0,1706.0,1904.0,2076.0,2192.0,2060.0,2236.0,910.0,10.0,2022.0,1294.0,7.7
845,42.7016,-0.1831,0.1744765702891326,2596.0,1726.0,1949.0,2070.0,2810.0,3159.0,3444.0,2945.0,3635.0,1516.0,10.0,2098.0,1541.0,4.54
846,42.7008,-0.1831,0.1756185878092939,2148.0,2043.0,2243.0,2732.0,2367.0,3214.0,3674.0,3896.0,3951.0,1448.0,10.0,2142.0,1408.0,4.59
847,42.7008,-0.1833,0.1756185878092939,2148.0,2043.0,2243.0,2732.0,2367.0,3214.0,3674.0,3896.0,3951.0,1448.0,10.0,2142.0,1408.0,5.07
848,42.5843,0.5836,0.04022346368715084,4139.0,5118.0,5071.0,6013.0,6343.0,6626.0,6527.0,6517.0,6478.0,1389.0,17.0,909.0,654.0,4.6
849,42.5841,0.5835,0.037812377338741335,4139.0,3978.0,3872.0,3677.0,3075.0,3241.0,2899.0,3966.0,2957.0,1389.0,17.0,296.0,202.0,4.63
850,41.7674,0.5993,0.12400091345055948,1523.0,1450.0,1558.0,1918.0,2043.0,2341.0,2593.0,2461.0,2822.0,723.0,17.0,3064.0,2449.0,7.6
851,40.4674,-5.3168,0.16805061289047055,1470.0,1683.0,1753.0,2104.0,2073.0,2301.0,2528.0,2954.0,2679.0,1327.0,19.0,2851.0,2142.0,4.9
852,39.0675,-0.2667,0.014421252371916509,1728.0,2189.0,2283.0,2597.0,2377.0,2692.0,3114.0,2673.0,3085.0,775.0,14.0,3219.0,2665.0,7.54
853,39.8673,-5.9002,0.1905604719764012,1572.0,1507.0,1585.0,2058.0,2192.0,2569.0,2898.0,3027.0,3381.0,928.0,16.0,4636.0,3257.0,4.6
854,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,6.5
855,41.2674,0.0668,0.15121059844677937,1749.0,1466.0,1540.0,1858.0,2261.0,2475.0,2686.0,2520.0,2856.0,1428.0,22.0,3563.0,3008.0,7.4
856,39.1173,-1.0666,0.16781334131020043,1575.0,1315.0,1291.0,1391.0,1515.0,1909.0,2052.0,1952.0,2153.0,726.0,16.0,2794.0,2118.0,7.9
857,39.0673,-1.0832,0.16785312851255152,1473.0,1336.0,1548.0,2221.0,2175.0,2716.0,2983.0,3117.0,3242.0,1091.0,17.0,3255.0,2533.0,7.9
858,43.4342,-7.8336,0.03869601488801899,7369.0,7403.0,6989.0,7490.0,7606.0,7942.0,8182.0,8093.0,8385.0,4193.0,134.0,6300.0,4820.0,5.1
859,43.4341,-7.8336,0.032212434900019286,7369.0,7326.0,6974.0,7526.0,7606.0,7942.0,8182.0,8027.0,8385.0,4193.0,134.0,6300.0,4820.0,4.5
860,40.0674,-3.8334,0.15418023887079263,1617.0,1593.0,1774.0,2337.0,2662.0,3050.0,3352.0,3189.0,3807.0,1060.0,17.0,4176.0,2671.0,7.85
861,39.884,-4.0168,0.11615663047054953,1623.0,1719.0,1968.0,2686.0,2869.0,3145.0,3436.0,3392.0,3803.0,1134.0,16.0,4365.0,2758.0,8.2
862,39.9007,-4.0667,0.19969119917653114,1356.0,1199.0,1205.0,1555.0,1813.0,2058.0,2357.0,2331.0,2702.0,895.0,16.0,3340.0,2012.0,8.1
863,39.9007,-4.0834,0.1464968152866242,1357.0,1343.0,1451.0,2010.0,2241.0,2419.0,2743.0,2700.0,3028.0,848.0,15.0,3575.0,2210.0,7.9
864,41.883,-5.0501,0.07855860831147314,1781.0,2238.0,2635.0,3337.0,3377.0,3577.0,3717.0,3906.0,3871.0,1165.0,16.0,4245.0,3642.0,8.1
865,41.3674,-4.6668,0.19405168210628962,1568.0,1534.0,1457.0,1653.0,1990.0,2247.0,2498.0,2449.0,2817.0,941.0,18.0,3544.0,2976.0,6.3
866,41.5174,-4.4487,0.16765285996055226,1342.0,1784.0,1950.0,2321.0,1827.0,2668.0,3128.0,3256.0,3357.0,849.0,14.0,2798.0,2077.0,7.9
867,41.4507,-4.8668,0.14528677401845486,1584.0,1530.0,1757.0,2362.0,2564.0,2979.0,3238.0,3165.0,3470.0,966.0,17.0,4245.0,3421.0,6.0
868,41.2831,-4.6872,0.1870935467733867,1577.0,1505.0,1348.0,1625.0,1577.0,1989.0,2110.0,2373.0,2337.0,1038.0,15.0,2402.0,1827.0,7.4
869,41.3007,-4.9168,0.045572916666666664,1446.0,1042.0,726.0,733.0,1157.0,1141.0,1565.0,803.0,1618.0,634.0,14.0,1528.0,1128.0,5.9
870,41.184,-4.9334,0.1864406779661017,1683.0,1647.0,1683.0,1992.0,2287.0,2643.0,2906.0,2905.0,3186.0,1377.0,15.0,3876.0,3062.0,6.9
871,41.3008,-5.2168,0.11399805131536213,1634.0,1338.0,1241.0,1364.0,1685.0,1910.0,2054.0,1715.0,2213.0,1334.0,11.0,3310.0,2753.0,6.0
872,41.3007,-5.2168,0.11399805131536213,1634.0,1338.0,1241.0,1364.0,1685.0,1910.0,2054.0,1715.0,2213.0,1334.0,11.0,3310.0,2753.0,5.8
873,39.984,3.867,0.15656810470189045,1316.0,1251.0,1287.0,1740.0,1875.0,2193.0,2425.0,2386.0,2756.0,558.0,15.0,3247.0,2174.0,6.55
874,39.9839,3.9005,0.1536281179138322,1294.0,1200.0,1180.0,1493.0,1466.0,1834.0,2131.0,2035.0,2444.0,547.0,14.0,3153.0,2077.0,7.7
875,40.0504,3.9007,0.19190140845070422,1372.0,1283.0,1364.0,1836.0,1793.0,2280.0,2667.0,2708.0,2966.0,626.0,24.0,3457.0,2568.0,7.64
876,36.8006,-2.1166,0.08434285714285714,1759.0,1624.0,1660.0,2003.0,2023.0,2193.0,2374.0,2372.0,2530.0,845.0,18.0,3335.0,2799.0,8.4
877,36.8339,-2.05,0.14200217627856365,1511.0,1343.0,1328.0,1577.0,1808.0,2007.0,2174.0,2099.0,2308.0,719.0,17.0,3243.0,2350.0,8.1
878,41.9507,-0.4327,0.1683053788316946,1303.0,1500.0,1762.0,2157.0,2021.0,2528.0,2832.0,3030.0,3090.0,774.0,11.0,2758.0,1846.0,8.22
879,41.4337,-0.15,0.07467154498586397,2074.0,2242.0,2334.0,2782.0,2789.0,3017.0,3250.0,3231.0,3500.0,908.0,20.0,4306.0,3225.0,8.81
880,41.4336,-0.1499,0.07316215265564545,2074.0,2120.0,2226.0,2635.0,2671.0,2896.0,3128.0,3051.0,3414.0,908.0,20.0,4285.0,3207.0,9.19
