,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,Ca [mg/kg]
409,37.4673,-1.8666,0.047203160740278645,1722.0,1710.0,1877.0,2291.0,2374.0,2492.0,2698.0,2518.0,2739.0,865.0,13.0,3107.0,2604.0,20.0
410,37.3673,-2.1166,0.07600459242250288,1669.0,1551.0,1624.0,2012.0,2115.0,2267.0,2445.0,2343.0,2599.0,856.0,11.0,3108.0,2306.0,9.0
411,37.7003,-2.45,0.12418725617685306,1643.0,1697.0,2022.0,2694.0,2947.0,3228.0,3529.0,3458.0,3795.0,1514.0,19.0,4375.0,3397.0,27.0
412,37.7006,-2.45,0.12407801999672186,1643.0,1711.0,1992.0,2672.0,2967.0,3264.0,3557.0,3429.0,3791.0,1514.0,19.0,4368.0,3387.0,35.0
413,37.7007,-2.4553,0.11237334970832054,1729.0,1768.0,2152.0,2891.0,3404.0,3588.0,3949.0,3623.0,4235.0,1775.0,19.0,4531.0,3235.0,35.0
414,37.3009,-3.1333,0.049486887115165336,1605.0,1637.0,1743.0,2084.0,2124.0,2333.0,2422.0,2301.0,2513.0,1003.0,15.0,2834.0,2371.0,12.0
415,37.2839,-2.8333,0.18576558929154424,1112.0,1113.0,1095.0,1247.0,1287.0,1681.0,1804.0,1816.0,1966.0,932.0,15.0,1912.0,1334.0,19.0
416,37.3173,-2.9833,0.16704232406711744,1364.0,1289.0,1360.0,1663.0,1771.0,2053.0,2270.0,2330.0,2445.0,1193.0,20.0,2882.0,2096.0,9.0
417,37.3339,-2.95,0.18060473985290112,1441.0,1363.0,1379.0,1504.0,1715.0,1957.0,2087.0,2167.0,2387.0,1095.0,15.0,2491.0,1916.0,8.0
418,37.2673,-2.9667,0.12951062778052397,1576.0,1486.0,1548.0,1761.0,1950.0,2200.0,2368.0,2285.0,2493.0,1113.0,16.0,2854.0,2144.0,4.0
419,37.3173,-3.0833,0.09779179810725552,1720.0,1623.0,1928.0,2431.0,2763.0,3104.0,3308.0,2958.0,3363.0,1286.0,16.0,3362.0,2681.0,42.0
420,37.2504,-2.8834,0.09170052234474753,1428.0,1310.0,1356.0,1565.0,1673.0,1821.0,1916.0,1881.0,1976.0,923.0,15.0,2027.0,1536.0,6.0
421,37.1673,-2.9992,0.10481770833333333,1403.0,1275.0,1295.0,1375.0,1497.0,1701.0,1768.0,1697.0,1836.0,762.0,12.0,1674.0,1313.0,4.0
422,37.3006,-3.15,0.10375494071146245,1417.0,1436.0,1589.0,1814.0,1875.0,2122.0,2291.0,2234.0,2420.0,921.0,12.0,2354.0,1848.0,6.0
423,37.3173,-3.1831,0.03419293218720153,1708.0,1967.0,2188.0,2528.0,2195.0,2266.0,2368.0,2707.0,2537.0,960.0,14.0,2634.0,2169.0,9.0
424,37.2173,-2.8667,0.08629111038749593,1442.0,1275.0,1325.0,1403.0,1504.0,1632.0,1772.0,1668.0,1810.0,817.0,15.0,1838.0,1376.0,17.0
425,37.3006,-3.1333,0.06758866830247602,1578.0,1616.0,1763.0,2090.0,1958.0,2143.0,2203.0,2393.0,2228.0,1002.0,14.0,2765.0,2476.0,3.0
426,37.3339,-2.5833,0.13864142538975502,1719.0,1385.0,1394.0,1547.0,2009.0,2286.0,2438.0,2045.0,2552.0,980.0,15.0,2715.0,2080.0,18.0
427,37.483,-2.7649,0.16863543788187374,1639.0,1645.0,1735.0,2041.0,2291.0,2651.0,2913.0,2869.0,3156.0,1279.0,17.0,3415.0,2739.0,9.0
428,37.4673,-2.7667,0.1562164098889287,1664.0,1736.0,1901.0,2355.0,2582.0,3063.0,3270.0,3227.0,3405.0,1346.0,15.0,3325.0,2522.0,21.0
429,37.3673,-2.5833,0.06257982120051085,1563.0,1534.0,1594.0,1835.0,1942.0,2039.0,2202.0,2080.0,2281.0,815.0,13.0,2482.0,1991.0,18.0
430,37.4499,-2.5833,0.053691275167785234,1486.0,1348.0,1511.0,1974.0,2182.0,2293.0,2410.0,2198.0,2450.0,979.0,16.0,2571.0,2133.0,22.0
431,37.4576,-2.75,0.11054231322988321,1801.0,2109.0,2337.0,2780.0,2716.0,3135.0,3377.0,3471.0,3531.0,1336.0,17.0,3182.0,2351.0,4.0
432,37.4666,-2.7644,0.1518634622082898,1588.0,1918.0,2094.0,2435.0,2465.0,3093.0,3347.0,3307.0,3480.0,1267.0,15.0,3237.0,2461.0,18.0
433,37.4673,-2.7667,0.1562164098889287,1664.0,1736.0,1901.0,2355.0,2582.0,3063.0,3270.0,3227.0,3405.0,1346.0,15.0,3325.0,2522.0,27.0
434,37.4673,-2.7499,0.15096001409194998,1627.0,1840.0,2133.0,2410.0,2472.0,3088.0,3484.0,3267.0,3538.0,1288.0,15.0,2893.0,2318.0,15.0
435,40.4507,-6.4669,0.12433862433862433,1297.0,1071.0,1043.0,1324.0,1405.0,1581.0,1731.0,1700.0,1790.0,783.0,11.0,2181.0,1796.0,4.0
436,42.5174,-2.6166,0.10430669653970624,1448.0,1714.0,1654.0,1799.0,1757.0,2021.0,2294.0,2218.0,2358.0,1124.0,18.0,2554.0,2027.0,25.0
437,40.1673,-3.4334,0.14855128008585006,1866.0,2222.0,2329.0,2777.0,3039.0,3519.0,3690.0,3746.0,4138.0,1025.0,20.0,4361.0,2958.0,39.0
438,40.1674,-3.4294,0.18283261802575107,1986.0,1681.0,1708.0,1904.0,2431.0,2624.0,2974.0,2756.0,3345.0,1174.0,19.0,3674.0,2391.0,32.0
439,37.5506,-2.9,0.19687150837988826,1499.0,1431.0,1482.0,1797.0,1955.0,2391.0,2627.0,2678.0,2777.0,1123.0,16.0,3132.0,2357.0,3.0
440,39.884,-4.8834,0.16059200353434946,1332.0,1411.0,1526.0,1900.0,2192.0,2468.0,2836.0,2627.0,3071.0,993.0,15.0,3399.0,2420.0,11.0
441,39.634,-4.9334,0.1765428308259134,1175.0,1159.0,1120.0,1341.0,1492.0,1813.0,1989.0,1916.0,2118.0,881.0,12.0,2569.0,1853.0,6.0
442,39.5673,-4.8001,0.12810457516339868,1267.0,1240.0,1208.0,1334.0,1338.0,1615.0,1721.0,1726.0,1839.0,910.0,13.0,2367.0,1662.0,3.0
443,39.834,-3.3333,0.13576953854361162,1830.0,1944.0,2345.0,3240.0,3419.0,3968.0,4217.0,4258.0,4603.0,1383.0,21.0,5053.0,3930.0,52.0
444,42.7016,-0.1831,0.1744765702891326,2596.0,1726.0,1949.0,2070.0,2810.0,3159.0,3444.0,2945.0,3635.0,1516.0,10.0,2098.0,1541.0,1.0
445,42.7008,-0.1833,0.1756185878092939,2148.0,2043.0,2243.0,2732.0,2367.0,3214.0,3674.0,3896.0,3951.0,1448.0,10.0,2142.0,1408.0,1.0
446,42.5843,0.5836,0.04022346368715084,4139.0,5118.0,5071.0,6013.0,6343.0,6626.0,6527.0,6517.0,6478.0,1389.0,17.0,909.0,654.0,1.0
447,40.4674,-5.3168,0.16805061289047055,1470.0,1683.0,1753.0,2104.0,2073.0,2301.0,2528.0,2954.0,2679.0,1327.0,19.0,2851.0,2142.0,2.0
448,39.0675,-0.2667,0.014421252371916509,1728.0,2189.0,2283.0,2597.0,2377.0,2692.0,3114.0,2673.0,3085.0,775.0,14.0,3219.0,2665.0,17.0
449,39.8673,-5.9002,0.1905604719764012,1572.0,1507.0,1585.0,2058.0,2192.0,2569.0,2898.0,3027.0,3381.0,928.0,16.0,4636.0,3257.0,3.0
450,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,21.0
451,41.2674,0.0668,0.15121059844677937,1749.0,1466.0,1540.0,1858.0,2261.0,2475.0,2686.0,2520.0,2856.0,1428.0,22.0,3563.0,3008.0,21.0
452,39.1173,-1.0666,0.16781334131020043,1575.0,1315.0,1291.0,1391.0,1515.0,1909.0,2052.0,1952.0,2153.0,726.0,16.0,2794.0,2118.0,12.0
453,39.0673,-1.0832,0.16785312851255152,1473.0,1336.0,1548.0,2221.0,2175.0,2716.0,2983.0,3117.0,3242.0,1091.0,17.0,3255.0,2533.0,23.0
454,43.4342,-7.8336,0.03869601488801899,7369.0,7403.0,6989.0,7490.0,7606.0,7942.0,8182.0,8093.0,8385.0,4193.0,134.0,6300.0,4820.0,2.0
455,43.4341,-7.8336,0.032212434900019286,7369.0,7326.0,6974.0,7526.0,7606.0,7942.0,8182.0,8027.0,8385.0,4193.0,134.0,6300.0,4820.0,1.0
456,40.0674,-3.8334,0.15418023887079263,1617.0,1593.0,1774.0,2337.0,2662.0,3050.0,3352.0,3189.0,3807.0,1060.0,17.0,4176.0,2671.0,11.0
457,39.884,-4.0168,0.11615663047054953,1623.0,1719.0,1968.0,2686.0,2869.0,3145.0,3436.0,3392.0,3803.0,1134.0,16.0,4365.0,2758.0,10.0
458,39.9007,-4.0667,0.19969119917653114,1356.0,1199.0,1205.0,1555.0,1813.0,2058.0,2357.0,2331.0,2702.0,895.0,16.0,3340.0,2012.0,24.0
459,39.9007,-4.0834,0.1464968152866242,1357.0,1343.0,1451.0,2010.0,2241.0,2419.0,2743.0,2700.0,3028.0,848.0,15.0,3575.0,2210.0,18.0
460,40.784,-2.6667,0.1573543928923988,1390.0,1432.0,1599.0,2134.0,2553.0,2823.0,3138.0,2931.0,3411.0,1392.0,17.0,4197.0,3124.0,11.0
461,40.784,-1.6333,0.06042460533478498,1646.0,1494.0,1426.0,1726.0,1838.0,1955.0,2026.0,1948.0,2050.0,819.0,17.0,2668.0,2145.0,4.0
462,40.784,-1.6333,0.06042460533478498,1646.0,1494.0,1426.0,1726.0,1838.0,1955.0,2026.0,1948.0,2050.0,819.0,17.0,2668.0,2145.0,4.0
463,41.5507,-0.5665,0.1373913043478261,1979.0,1629.0,1621.0,1736.0,1894.0,2162.0,2350.0,2289.0,2558.0,831.0,10.0,2631.0,1636.0,18.0
464,37.4838,-2.7666,0.13723196881091618,1883.0,2019.0,2009.0,2213.0,2412.0,2869.0,3150.0,2917.0,3254.0,1139.0,16.0,2804.0,2226.0,22.0
465,37.4832,-2.7665,0.14010928961748634,1834.0,1624.0,1626.0,1967.0,2176.0,2423.0,2687.0,2608.0,2792.0,1181.0,16.0,3131.0,2744.0,23.0
466,37.4839,-2.7667,0.08662242403073699,2315.0,2220.0,2296.0,2615.0,2944.0,3159.0,3340.0,3111.0,3489.0,1304.0,17.0,3104.0,2498.0,22.0
467,37.4839,-2.7667,0.08662242403073699,2315.0,2220.0,2296.0,2615.0,2944.0,3159.0,3340.0,3111.0,3489.0,1304.0,17.0,3104.0,2498.0,19.0
468,37.4843,-2.7671,0.17302173021730216,2188.0,2015.0,1938.0,2017.0,2543.0,2734.0,2949.0,2861.0,3208.0,1253.0,17.0,2994.0,2593.0,22.0
469,37.4837,-2.767,0.08191513501248014,1842.0,1620.0,1720.0,2023.0,2134.0,2446.0,2603.0,2384.0,2707.0,1125.0,17.0,2736.0,2261.0,13.0
470,37.4872,-2.7659,0.09969257795344752,1691.0,1444.0,1560.0,2050.0,2158.0,2458.0,2636.0,2504.0,2733.0,1218.0,17.0,3387.0,3080.0,26.0
471,37.4861,-2.7673,0.08589655958077011,2257.0,1414.0,1431.0,2006.0,2445.0,2701.0,2830.0,2383.0,2809.0,1369.0,17.0,2980.0,2515.0,26.0
472,37.6669,-1.7001,0.005451528798293435,1821.0,1860.0,1742.0,2098.0,2057.0,2095.0,2322.0,2121.0,2147.0,751.0,12.0,2468.0,1912.0,24.0
473,37.5673,-1.8166,0.054715424800659884,1666.0,1484.0,1469.0,1719.0,1671.0,1879.0,1981.0,1918.0,1907.0,731.0,19.0,2270.0,1807.0,13.0
474,37.6673,-1.7,0.025128498001142203,1821.0,1575.0,1512.0,1707.0,1265.0,1609.0,1980.0,1795.0,1260.0,751.0,12.0,1722.0,1389.0,10.0
475,37.4839,-2.7671,0.057905245961154476,2188.0,2175.0,2293.0,2595.0,2684.0,2871.0,3209.0,2914.0,3334.0,1253.0,17.0,3185.0,2544.0,5.0
476,37.4873,-2.7649,0.11817351598173516,1809.0,1992.0,2122.0,2414.0,2544.0,2857.0,3166.0,3061.0,3269.0,1332.0,15.0,3425.0,2810.0,27.0
477,37.6011,-1.4298,0.18994082840236687,1640.0,1384.0,1260.0,1369.0,1646.0,1854.0,2113.0,2011.0,2283.0,692.0,14.0,2501.0,1895.0,20.0
478,37.3506,-2.1833,0.07963118189438391,1720.0,1768.0,1888.0,2196.0,2273.0,2510.0,2698.0,2576.0,2789.0,881.0,13.0,2809.0,2219.0,10.0
479,37.3839,-2.15,0.09055118110236221,1884.0,1768.0,1968.0,2310.0,2378.0,2552.0,2725.0,2770.0,2999.0,1051.0,14.0,3543.0,2746.0,9.0
480,37.3506,-2.5,0.07502517623363544,1435.0,1451.0,1543.0,1837.0,1824.0,1963.0,2125.0,2135.0,2257.0,797.0,16.0,2823.0,2147.0,9.0
481,37.8026,-2.4055,0.12073732718894009,2044.0,1950.0,2160.0,2862.0,3303.0,3522.0,3887.0,3648.0,4190.0,1915.0,27.0,4900.0,3622.0,17.0
482,37.5839,-2.2666,0.05740181268882175,1503.0,1534.0,1798.0,2496.0,2537.0,2767.0,2874.0,2800.0,2972.0,1143.0,15.0,2537.0,2059.0,36.0
483,36.8673,-2.05,0.1601637107776262,1560.0,1374.0,1349.0,1539.0,1684.0,1977.0,2160.0,2126.0,2334.0,747.0,17.0,2707.0,1882.0,13.0
484,36.7612,-2.1186,0.12297372833985466,1555.0,1372.0,1319.0,1569.0,1715.0,1938.0,2070.0,2009.0,2176.0,731.0,14.0,2843.0,2181.0,8.0
485,37.6673,-1.6998,0.013458950201884253,1821.0,1733.0,1652.0,2199.0,2158.0,1475.0,1568.0,2259.0,2311.0,751.0,12.0,1896.0,1462.0,13.0
486,37.8506,-1.8666,0.08181449979748887,1838.0,1619.0,1765.0,2267.0,2370.0,2504.0,2699.0,2671.0,2901.0,1370.0,18.0,3873.0,3118.0,37.0
487,37.7173,-2.1666,0.12570682905611136,1710.0,1990.0,2387.0,3015.0,3295.0,3566.0,3974.0,3882.0,4226.0,1633.0,19.0,4828.0,3664.0,40.0
488,36.9006,-3.2833,0.08153078202995008,1526.0,1523.0,1567.0,1656.0,1670.0,1930.0,2033.0,1950.0,2098.0,602.0,8.0,1948.0,1411.0,48.0
489,37.3339,-3.0167,0.14327272727272727,1383.0,1383.0,1523.0,1767.0,1939.0,2218.0,2386.0,2358.0,2550.0,1110.0,17.0,2919.0,2241.0,23.0
490,37.1839,-3.0667,0.08836558638377244,1509.0,1420.0,1539.0,1955.0,2047.0,2219.0,2397.0,2334.0,2494.0,1000.0,13.0,3026.0,2439.0,5.0
491,37.1839,-3.0661,0.07011915673693858,1550.0,1493.0,1621.0,2029.0,2127.0,2277.0,2424.0,2335.0,2557.0,1004.0,13.0,2887.0,2327.0,10.0
492,37.184,-3.0667,0.07563827248866618,1517.0,1433.0,1539.0,1937.0,2037.0,2218.0,2369.0,2254.0,2489.0,1006.0,15.0,2978.0,2389.0,12.0
493,37.1673,-3.1333,0.16979887899769205,1321.0,1191.0,1195.0,1259.0,1430.0,1763.0,1973.0,1774.0,2232.0,1048.0,10.0,1675.0,1145.0,12.0
494,36.9506,-2.05,0.13872340425531915,1561.0,1434.0,1396.0,1518.0,1646.0,1914.0,2029.0,2007.0,2224.0,766.0,17.0,3007.0,2155.0,24.0
495,36.8339,-2.4333,0.0726552179656539,1773.0,1831.0,1793.0,2106.0,2039.0,2349.0,2559.0,2436.0,2658.0,792.0,15.0,2557.0,1967.0,42.0
496,36.8839,-2.2166,0.08045068195295513,1884.0,1792.0,1846.0,2326.0,2310.0,2516.0,2687.0,2733.0,2781.0,810.0,18.0,2965.0,2421.0,31.0
497,37.1839,-2.0666,0.11436950146627566,1471.0,1360.0,1387.0,1661.0,1757.0,2042.0,2180.0,2090.0,2388.0,928.0,16.0,3405.0,2525.0,4.0
498,37.2506,-1.8666,0.16063548102383055,1760.0,1582.0,1651.0,1902.0,2228.0,2566.0,2736.0,2630.0,3035.0,876.0,20.0,3123.0,2309.0,6.0
499,37.2839,-2.1833,0.1846057571964956,1509.0,1188.0,1145.0,1303.0,1527.0,1769.0,1903.0,1893.0,2151.0,848.0,14.0,2876.0,2084.0,14.0
500,37.284,-2.1833,0.1343065693430657,1524.0,1581.0,1595.0,1779.0,1742.0,2005.0,2217.0,2331.0,2434.0,912.0,13.0,2960.0,2126.0,12.0
501,37.2516,-1.9794,0.14564732142857142,1418.0,1331.0,1331.0,1531.0,1610.0,1838.0,2057.0,2053.0,2225.0,706.0,13.0,2720.0,1940.0,9.0
502,37.3173,-2.1833,0.05322128851540616,1626.0,1624.0,1640.0,1859.0,1873.0,1984.0,2162.0,2068.0,2241.0,759.0,13.0,2798.0,2084.0,12.0
503,37.2497,-1.8102,0.15627889772517106,2010.0,1714.0,1838.0,2281.0,2503.0,3116.0,3458.0,3126.0,3572.0,1052.0,15.0,3250.0,2394.0,9.0
504,37.7173,-2.7167,0.18181818181818182,1443.0,1292.0,1363.0,1512.0,1716.0,2022.0,2171.0,2184.0,2371.0,1012.0,16.0,2935.0,2113.0,36.0
